"site_index","site_id","label","threshold","element","count","total_atoms","proportion"
3151,"3nf4A","CONTROL",10,"O",77,431,0.178654292343387
3151,"3nf4A","CONTROL",10,"P",0,431,0
3151,"3nf4A","CONTROL",10,"S",1,431,0.00232018561484919
3152,"3nfzA","CONTROL",10,"C",234,391,0.59846547314578
3152,"3nfzA","CONTROL",10,"N",72,391,0.184143222506394
3152,"3nfzA","CONTROL",10,"O",82,391,0.209718670076726
3152,"3nfzA","CONTROL",10,"P",0,391,0
3152,"3nfzA","CONTROL",10,"S",3,391,0.00767263427109974
3153,"3nhiA","CONTROL",10,"C",346,511,0.677103718199609
3153,"3nhiA","CONTROL",10,"N",81,511,0.158512720156556
3153,"3nhiA","CONTROL",10,"O",81,511,0.158512720156556
3153,"3nhiA","CONTROL",10,"P",0,511,0
3153,"3nhiA","CONTROL",10,"S",3,511,0.00587084148727984
3154,"3nihA","CONTROL",10,"C",165,275,0.6
3154,"3nihA","CONTROL",10,"N",48,275,0.174545454545455
3154,"3nihA","CONTROL",10,"O",57,275,0.207272727272727
3154,"3nihA","CONTROL",10,"P",0,275,0
3154,"3nihA","CONTROL",10,"S",5,275,0.0181818181818182
3155,"3njzA","CONTROL",10,"C",190,310,0.612903225806452
3155,"3njzA","CONTROL",10,"N",65,310,0.209677419354839
3155,"3njzA","CONTROL",10,"O",54,310,0.174193548387097
3155,"3njzA","CONTROL",10,"P",0,310,0
3155,"3njzA","CONTROL",10,"S",1,310,0.0032258064516129
3156,"3nk7A","CONTROL",10,"C",208,334,0.622754491017964
3156,"3nk7A","CONTROL",10,"N",58,334,0.173652694610778
3156,"3nk7A","CONTROL",10,"O",67,334,0.20059880239521
3156,"3nk7A","CONTROL",10,"P",0,334,0
3156,"3nk7A","CONTROL",10,"S",1,334,0.0029940119760479
3157,"3nnbA","CONTROL",10,"C",172,281,0.612099644128114
3157,"3nnbA","CONTROL",10,"N",57,281,0.202846975088968
3157,"3nnbA","CONTROL",10,"O",52,281,0.185053380782918
3157,"3nnbA","CONTROL",10,"P",0,281,0
3157,"3nnbA","CONTROL",10,"S",0,281,0
3158,"3nnlA","CONTROL",10,"C",247,379,0.651715039577836
3158,"3nnlA","CONTROL",10,"N",70,379,0.184696569920844
3158,"3nnlA","CONTROL",10,"O",61,379,0.160949868073879
3158,"3nnlA","CONTROL",10,"P",0,379,0
3158,"3nnlA","CONTROL",10,"S",1,379,0.00263852242744063
3159,"3nsnA","CONTROL",10,"C",266,434,0.612903225806452
3159,"3nsnA","CONTROL",10,"N",80,434,0.184331797235023
3159,"3nsnA","CONTROL",10,"O",84,434,0.193548387096774
3159,"3nsnA","CONTROL",10,"P",0,434,0
3159,"3nsnA","CONTROL",10,"S",4,434,0.00921658986175115
3160,"3nzpB","CONTROL",10,"C",210,338,0.621301775147929
3160,"3nzpB","CONTROL",10,"N",61,338,0.180473372781065
3160,"3nzpB","CONTROL",10,"O",67,338,0.198224852071006
3160,"3nzpB","CONTROL",10,"P",0,338,0
3160,"3nzpB","CONTROL",10,"S",0,338,0
3161,"3o14A","CONTROL",10,"C",172,253,0.679841897233202
3161,"3o14A","CONTROL",10,"N",43,253,0.1699604743083
3161,"3o14A","CONTROL",10,"O",37,253,0.146245059288538
3161,"3o14A","CONTROL",10,"P",0,253,0
3161,"3o14A","CONTROL",10,"S",1,253,0.00395256916996047
3162,"3o3nC","CONTROL",10,"C",379,582,0.651202749140893
3162,"3o3nC","CONTROL",10,"N",94,582,0.161512027491409
3162,"3o3nC","CONTROL",10,"O",100,582,0.171821305841924
3162,"3o3nC","CONTROL",10,"P",0,582,0
3162,"3o3nC","CONTROL",10,"S",9,582,0.0154639175257732
3163,"3o7qA","CONTROL",10,"C",318,470,0.676595744680851
3163,"3o7qA","CONTROL",10,"N",68,470,0.14468085106383
3163,"3o7qA","CONTROL",10,"O",82,470,0.174468085106383
3163,"3o7qA","CONTROL",10,"P",0,470,0
3163,"3o7qA","CONTROL",10,"S",2,470,0.00425531914893617
3164,"3o9mA","CONTROL",10,"C",179,278,0.643884892086331
3164,"3o9mA","CONTROL",10,"N",44,278,0.158273381294964
3164,"3o9mA","CONTROL",10,"O",55,278,0.197841726618705
3164,"3o9mA","CONTROL",10,"P",0,278,0
3164,"3o9mA","CONTROL",10,"S",0,278,0
3165,"3o9pA","CONTROL",10,"C",381,575,0.662608695652174
3165,"3o9pA","CONTROL",10,"N",93,575,0.161739130434783
3165,"3o9pA","CONTROL",10,"O",101,575,0.175652173913043
3165,"3o9pA","CONTROL",10,"P",0,575,0
3165,"3o9pA","CONTROL",10,"S",0,575,0
3166,"3ob6A","CONTROL",10,"C",238,365,0.652054794520548
3166,"3ob6A","CONTROL",10,"N",54,365,0.147945205479452
3166,"3ob6A","CONTROL",10,"O",69,365,0.189041095890411
3166,"3ob6A","CONTROL",10,"P",0,365,0
3166,"3ob6A","CONTROL",10,"S",4,365,0.010958904109589
3167,"3obxA","CONTROL",10,"C",190,293,0.648464163822526
3167,"3obxA","CONTROL",10,"N",49,293,0.167235494880546
3167,"3obxA","CONTROL",10,"O",53,293,0.180887372013652
3167,"3obxA","CONTROL",10,"P",0,293,0
3167,"3obxA","CONTROL",10,"S",1,293,0.00341296928327645
3168,"3obzA","CONTROL",10,"C",228,359,0.635097493036212
3168,"3obzA","CONTROL",10,"N",70,359,0.194986072423398
3168,"3obzA","CONTROL",10,"O",59,359,0.164345403899721
3168,"3obzA","CONTROL",10,"P",0,359,0
3168,"3obzA","CONTROL",10,"S",2,359,0.00557103064066852
3169,"3ocxA","CONTROL",10,"C",250,403,0.620347394540943
3169,"3ocxA","CONTROL",10,"N",74,403,0.183622828784119
3169,"3ocxA","CONTROL",10,"O",78,403,0.193548387096774
3169,"3ocxA","CONTROL",10,"P",0,403,0
3169,"3ocxA","CONTROL",10,"S",1,403,0.00248138957816377
3170,"3odmE","CONTROL",10,"C",171,286,0.597902097902098
3170,"3odmE","CONTROL",10,"N",58,286,0.202797202797203
3170,"3odmE","CONTROL",10,"O",51,286,0.178321678321678
3170,"3odmE","CONTROL",10,"P",0,286,0
3170,"3odmE","CONTROL",10,"S",6,286,0.020979020979021
3171,"3ognB","CONTROL",10,"C",285,436,0.653669724770642
3171,"3ognB","CONTROL",10,"N",74,436,0.169724770642202
3171,"3ognB","CONTROL",10,"O",71,436,0.162844036697248
3171,"3ognB","CONTROL",10,"P",0,436,0
3171,"3ognB","CONTROL",10,"S",6,436,0.0137614678899083
3172,"3oijB","CONTROL",10,"C",213,328,0.649390243902439
3172,"3oijB","CONTROL",10,"N",54,328,0.164634146341463
3172,"3oijB","CONTROL",10,"O",57,328,0.173780487804878
3172,"3oijB","CONTROL",10,"P",0,328,0
3172,"3oijB","CONTROL",10,"S",4,328,0.0121951219512195
3173,"3okxB","CONTROL",10,"C",228,351,0.64957264957265
3173,"3okxB","CONTROL",10,"N",66,351,0.188034188034188
3173,"3okxB","CONTROL",10,"O",55,351,0.156695156695157
3173,"3okxB","CONTROL",10,"P",0,351,0
3173,"3okxB","CONTROL",10,"S",2,351,0.0056980056980057
3174,"3olrD","CONTROL",10,"C",241,386,0.624352331606218
3174,"3olrD","CONTROL",10,"N",74,386,0.191709844559585
3174,"3olrD","CONTROL",10,"O",67,386,0.173575129533679
3174,"3olrD","CONTROL",10,"P",0,386,0
3174,"3olrD","CONTROL",10,"S",4,386,0.0103626943005181
3175,"3omgA","CONTROL",10,"C",218,336,0.648809523809524
3175,"3omgA","CONTROL",10,"N",52,336,0.154761904761905
3175,"3omgA","CONTROL",10,"O",64,336,0.19047619047619
3175,"3omgA","CONTROL",10,"P",0,336,0
3175,"3omgA","CONTROL",10,"S",2,336,0.00595238095238095
3176,"3ooiA","CONTROL",10,"C",279,438,0.636986301369863
3176,"3ooiA","CONTROL",10,"N",74,438,0.168949771689498
3176,"3ooiA","CONTROL",10,"O",78,438,0.178082191780822
3176,"3ooiA","CONTROL",10,"P",0,438,0
3176,"3ooiA","CONTROL",10,"S",7,438,0.0159817351598174
3177,"3optA","CONTROL",10,"C",213,346,0.615606936416185
3177,"3optA","CONTROL",10,"N",65,346,0.187861271676301
3177,"3optA","CONTROL",10,"O",67,346,0.19364161849711
3177,"3optA","CONTROL",10,"P",0,346,0
3177,"3optA","CONTROL",10,"S",1,346,0.00289017341040462
3178,"3otpD","CONTROL",10,"C",208,318,0.654088050314465
3178,"3otpD","CONTROL",10,"N",51,318,0.160377358490566
3178,"3otpD","CONTROL",10,"O",57,318,0.179245283018868
3178,"3otpD","CONTROL",10,"P",0,318,0
3178,"3otpD","CONTROL",10,"S",2,318,0.00628930817610063
3179,"3owcB","CONTROL",10,"C",259,387,0.669250645994832
3179,"3owcB","CONTROL",10,"N",72,387,0.186046511627907
3179,"3owcB","CONTROL",10,"O",55,387,0.142118863049096
3179,"3owcB","CONTROL",10,"P",0,387,0
3179,"3owcB","CONTROL",10,"S",1,387,0.00258397932816537
3180,"3oxoG","CONTROL",10,"C",329,519,0.633911368015414
3180,"3oxoG","CONTROL",10,"N",87,519,0.167630057803468
3180,"3oxoG","CONTROL",10,"O",98,519,0.188824662813102
3180,"3oxoG","CONTROL",10,"P",0,519,0
3180,"3oxoG","CONTROL",10,"S",5,519,0.00963391136801541
3181,"3ozbE","CONTROL",10,"C",175,267,0.655430711610487
3181,"3ozbE","CONTROL",10,"N",45,267,0.168539325842697
3181,"3ozbE","CONTROL",10,"O",44,267,0.164794007490637
3181,"3ozbE","CONTROL",10,"P",0,267,0
3181,"3ozbE","CONTROL",10,"S",3,267,0.0112359550561798
3182,"3ozmF","CONTROL",10,"C",227,370,0.613513513513513
3182,"3ozmF","CONTROL",10,"N",67,370,0.181081081081081
3182,"3ozmF","CONTROL",10,"O",76,370,0.205405405405405
3182,"3ozmF","CONTROL",10,"P",0,370,0
3182,"3ozmF","CONTROL",10,"S",0,370,0
3183,"3p0fA","CONTROL",10,"C",189,313,0.603833865814696
3183,"3p0fA","CONTROL",10,"N",63,313,0.201277955271566
3183,"3p0fA","CONTROL",10,"O",56,313,0.178913738019169
3183,"3p0fA","CONTROL",10,"P",0,313,0
3183,"3p0fA","CONTROL",10,"S",5,313,0.0159744408945687
3184,"3p0jA","CONTROL",10,"C",182,279,0.652329749103943
3184,"3p0jA","CONTROL",10,"N",44,279,0.157706093189964
3184,"3p0jA","CONTROL",10,"O",48,279,0.172043010752688
3184,"3p0jA","CONTROL",10,"P",0,279,0
3184,"3p0jA","CONTROL",10,"S",5,279,0.017921146953405
3185,"3p0wC","CONTROL",10,"C",209,340,0.614705882352941
3185,"3p0wC","CONTROL",10,"N",63,340,0.185294117647059
3185,"3p0wC","CONTROL",10,"O",66,340,0.194117647058824
3185,"3p0wC","CONTROL",10,"P",0,340,0
3185,"3p0wC","CONTROL",10,"S",2,340,0.00588235294117647
3186,"3p0xA","CONTROL",10,"C",235,368,0.638586956521739
3186,"3p0xA","CONTROL",10,"N",64,368,0.173913043478261
3186,"3p0xA","CONTROL",10,"O",67,368,0.182065217391304
3186,"3p0xA","CONTROL",10,"P",0,368,0
3186,"3p0xA","CONTROL",10,"S",2,368,0.00543478260869565
3187,"3p37C","CONTROL",10,"C",280,432,0.648148148148148
3187,"3p37C","CONTROL",10,"N",76,432,0.175925925925926
3187,"3p37C","CONTROL",10,"O",75,432,0.173611111111111
3187,"3p37C","CONTROL",10,"P",0,432,0
3187,"3p37C","CONTROL",10,"S",1,432,0.00231481481481481
3188,"3p73A","CONTROL",10,"C",352,508,0.692913385826772
3188,"3p73A","CONTROL",10,"N",73,508,0.143700787401575
3188,"3p73A","CONTROL",10,"O",79,508,0.155511811023622
3188,"3p73A","CONTROL",10,"P",0,508,0
3188,"3p73A","CONTROL",10,"S",4,508,0.0078740157480315
3189,"3p87G","CONTROL",10,"C",242,359,0.674094707520891
3189,"3p87G","CONTROL",10,"N",51,359,0.142061281337047
3189,"3p87G","CONTROL",10,"O",65,359,0.181058495821727
3189,"3p87G","CONTROL",10,"P",0,359,0
3189,"3p87G","CONTROL",10,"S",1,359,0.00278551532033426
3190,"3p8eA","CONTROL",10,"C",236,389,0.606683804627249
3190,"3p8eA","CONTROL",10,"N",69,389,0.177377892030848
3190,"3p8eA","CONTROL",10,"O",80,389,0.205655526992288
3190,"3p8eA","CONTROL",10,"P",0,389,0
3190,"3p8eA","CONTROL",10,"S",4,389,0.0102827763496144
3191,"3p8hA","CONTROL",10,"C",140,220,0.636363636363636
3191,"3p8hA","CONTROL",10,"N",35,220,0.159090909090909
3191,"3p8hA","CONTROL",10,"O",43,220,0.195454545454545
3191,"3p8hA","CONTROL",10,"P",0,220,0
3191,"3p8hA","CONTROL",10,"S",2,220,0.00909090909090909
3192,"3pb9A","CONTROL",10,"C",180,277,0.649819494584838
3192,"3pb9A","CONTROL",10,"N",44,277,0.15884476534296
3192,"3pb9A","CONTROL",10,"O",53,277,0.191335740072202
3192,"3pb9A","CONTROL",10,"P",0,277,0
3192,"3pb9A","CONTROL",10,"S",0,277,0
3193,"3pboA","CONTROL",10,"C",252,399,0.631578947368421
3193,"3pboA","CONTROL",10,"N",70,399,0.175438596491228
3193,"3pboA","CONTROL",10,"O",77,399,0.192982456140351
3193,"3pboA","CONTROL",10,"P",0,399,0
3193,"3pboA","CONTROL",10,"S",0,399,0
3194,"3pcnF","CONTROL",10,"C",177,274,0.645985401459854
3194,"3pcnF","CONTROL",10,"N",52,274,0.18978102189781
3194,"3pcnF","CONTROL",10,"O",44,274,0.160583941605839
3194,"3pcnF","CONTROL",10,"P",0,274,0
3194,"3pcnF","CONTROL",10,"S",1,274,0.00364963503649635
3195,"3pcsB","CONTROL",10,"C",276,463,0.596112311015119
3195,"3pcsB","CONTROL",10,"N",87,463,0.187904967602592
3195,"3pcsB","CONTROL",10,"O",96,463,0.207343412526998
3195,"3pcsB","CONTROL",10,"P",0,463,0
3195,"3pcsB","CONTROL",10,"S",4,463,0.00863930885529158
3196,"3pf7B","CONTROL",10,"C",200,325,0.615384615384615
3196,"3pf7B","CONTROL",10,"N",53,325,0.163076923076923
3196,"3pf7B","CONTROL",10,"O",69,325,0.212307692307692
3196,"3pf7B","CONTROL",10,"P",0,325,0
3196,"3pf7B","CONTROL",10,"S",3,325,0.00923076923076923
3197,"3pfpB","CONTROL",10,"C",237,407,0.582309582309582
3197,"3pfpB","CONTROL",10,"N",92,407,0.226044226044226
3197,"3pfpB","CONTROL",10,"O",75,407,0.184275184275184
3197,"3pfpB","CONTROL",10,"P",0,407,0
3197,"3pfpB","CONTROL",10,"S",3,407,0.00737100737100737
3198,"3pfrC","CONTROL",10,"C",201,330,0.609090909090909
3198,"3pfrC","CONTROL",10,"N",65,330,0.196969696969697
3198,"3pfrC","CONTROL",10,"O",64,330,0.193939393939394
3198,"3pfrC","CONTROL",10,"P",0,330,0
3198,"3pfrC","CONTROL",10,"S",0,330,0
3199,"3pg6C","CONTROL",10,"C",153,230,0.665217391304348
3199,"3pg6C","CONTROL",10,"N",39,230,0.169565217391304
3199,"3pg6C","CONTROL",10,"O",38,230,0.165217391304348
3199,"3pg6C","CONTROL",10,"P",0,230,0
3199,"3pg6C","CONTROL",10,"S",0,230,0
3200,"3phcD","CONTROL",10,"C",224,348,0.64367816091954
3200,"3phcD","CONTROL",10,"N",56,348,0.160919540229885
3200,"3phcD","CONTROL",10,"O",63,348,0.181034482758621
3200,"3phcD","CONTROL",10,"P",0,348,0
3200,"3phcD","CONTROL",10,"S",5,348,0.014367816091954
3201,"3phdB","CONTROL",10,"C",172,269,0.639405204460966
3201,"3phdB","CONTROL",10,"N",49,269,0.182156133828996
3201,"3phdB","CONTROL",10,"O",46,269,0.171003717472119
3201,"3phdB","CONTROL",10,"P",0,269,0
3201,"3phdB","CONTROL",10,"S",2,269,0.00743494423791822
3202,"3pijB","CONTROL",10,"C",236,376,0.627659574468085
3202,"3pijB","CONTROL",10,"N",70,376,0.186170212765957
3202,"3pijB","CONTROL",10,"O",66,376,0.175531914893617
3202,"3pijB","CONTROL",10,"P",0,376,0
3202,"3pijB","CONTROL",10,"S",4,376,0.0106382978723404
3203,"3pkdA","CONTROL",10,"C",285,453,0.629139072847682
3203,"3pkdA","CONTROL",10,"N",79,453,0.17439293598234
3203,"3pkdA","CONTROL",10,"O",85,453,0.187637969094923
3203,"3pkdA","CONTROL",10,"P",0,453,0
3203,"3pkdA","CONTROL",10,"S",4,453,0.00883002207505519
3204,"3pkoA","CONTROL",10,"C",181,286,0.632867132867133
3204,"3pkoA","CONTROL",10,"N",57,286,0.199300699300699
3204,"3pkoA","CONTROL",10,"O",48,286,0.167832167832168
3204,"3pkoA","CONTROL",10,"P",0,286,0
3204,"3pkoA","CONTROL",10,"S",0,286,0
3205,"3pkxA","CONTROL",10,"C",199,302,0.658940397350993
3205,"3pkxA","CONTROL",10,"N",52,302,0.172185430463576
3205,"3pkxA","CONTROL",10,"O",51,302,0.16887417218543
3205,"3pkxA","CONTROL",10,"P",0,302,0
3205,"3pkxA","CONTROL",10,"S",0,302,0
3206,"3pmpB","CONTROL",10,"C",211,346,0.609826589595376
3206,"3pmpB","CONTROL",10,"N",67,346,0.19364161849711
3206,"3pmpB","CONTROL",10,"O",66,346,0.190751445086705
3206,"3pmpB","CONTROL",10,"P",0,346,0
3206,"3pmpB","CONTROL",10,"S",2,346,0.00578034682080925
3207,"3pocA","CONTROL",10,"C",227,349,0.650429799426934
3207,"3pocA","CONTROL",10,"N",58,349,0.166189111747851
3207,"3pocA","CONTROL",10,"O",62,349,0.177650429799427
3207,"3pocA","CONTROL",10,"P",0,349,0
3207,"3pocA","CONTROL",10,"S",2,349,0.00573065902578797
3208,"3popB","CONTROL",10,"C",447,695,0.643165467625899
3208,"3popB","CONTROL",10,"N",115,695,0.165467625899281
3208,"3popB","CONTROL",10,"O",126,695,0.181294964028777
3208,"3popB","CONTROL",10,"P",0,695,0
3208,"3popB","CONTROL",10,"S",7,695,0.0100719424460432
3209,"3pp9C","CONTROL",10,"C",313,470,0.665957446808511
3209,"3pp9C","CONTROL",10,"N",73,470,0.15531914893617
3209,"3pp9C","CONTROL",10,"O",82,470,0.174468085106383
3209,"3pp9C","CONTROL",10,"P",0,470,0
3209,"3pp9C","CONTROL",10,"S",2,470,0.00425531914893617
3210,"3pr3B","CONTROL",10,"C",192,311,0.617363344051447
3210,"3pr3B","CONTROL",10,"N",54,311,0.173633440514469
3210,"3pr3B","CONTROL",10,"O",64,311,0.205787781350482
3210,"3pr3B","CONTROL",10,"P",0,311,0
3210,"3pr3B","CONTROL",10,"S",1,311,0.00321543408360129
3211,"3pt1A","CONTROL",10,"C",230,366,0.628415300546448
3211,"3pt1A","CONTROL",10,"N",62,366,0.169398907103825
3211,"3pt1A","CONTROL",10,"O",73,366,0.199453551912568
3211,"3pt1A","CONTROL",10,"P",0,366,0
3211,"3pt1A","CONTROL",10,"S",1,366,0.00273224043715847
3212,"3pt9A","CONTROL",10,"C",300,462,0.649350649350649
3212,"3pt9A","CONTROL",10,"N",79,462,0.170995670995671
3212,"3pt9A","CONTROL",10,"O",79,462,0.170995670995671
3212,"3pt9A","CONTROL",10,"P",0,462,0
3212,"3pt9A","CONTROL",10,"S",4,462,0.00865800865800866
3213,"3ptkB","CONTROL",10,"C",222,352,0.630681818181818
3213,"3ptkB","CONTROL",10,"N",62,352,0.176136363636364
3213,"3ptkB","CONTROL",10,"O",68,352,0.193181818181818
3213,"3ptkB","CONTROL",10,"P",0,352,0
3213,"3ptkB","CONTROL",10,"S",0,352,0
3214,"3pu3B","CONTROL",10,"C",205,330,0.621212121212121
3214,"3pu3B","CONTROL",10,"N",55,330,0.166666666666667
3214,"3pu3B","CONTROL",10,"O",67,330,0.203030303030303
3214,"3pu3B","CONTROL",10,"P",0,330,0
3214,"3pu3B","CONTROL",10,"S",3,330,0.00909090909090909
3215,"3puqB","CONTROL",10,"C",221,343,0.644314868804665
3215,"3puqB","CONTROL",10,"N",57,343,0.166180758017493
3215,"3puqB","CONTROL",10,"O",65,343,0.189504373177843
3215,"3puqB","CONTROL",10,"P",0,343,0
3215,"3puqB","CONTROL",10,"S",0,343,0
3216,"3pvcA","CONTROL",10,"C",462,730,0.632876712328767
3216,"3pvcA","CONTROL",10,"N",134,730,0.183561643835616
3216,"3pvcA","CONTROL",10,"O",128,730,0.175342465753425
3216,"3pvcA","CONTROL",10,"P",0,730,0
3216,"3pvcA","CONTROL",10,"S",6,730,0.00821917808219178
3217,"3pvrA","CONTROL",10,"C",434,695,0.624460431654676
3217,"3pvrA","CONTROL",10,"N",124,695,0.17841726618705
3217,"3pvrA","CONTROL",10,"O",131,695,0.188489208633094
3217,"3pvrA","CONTROL",10,"P",0,695,0
3217,"3pvrA","CONTROL",10,"S",6,695,0.00863309352517986
3218,"3pwvD","CONTROL",10,"C",435,668,0.651197604790419
3218,"3pwvD","CONTROL",10,"N",114,668,0.170658682634731
3218,"3pwvD","CONTROL",10,"O",115,668,0.172155688622754
3218,"3pwvD","CONTROL",10,"P",0,668,0
3218,"3pwvD","CONTROL",10,"S",4,668,0.00598802395209581
3219,"3pxpC","CONTROL",10,"C",323,474,0.681434599156118
3219,"3pxpC","CONTROL",10,"N",76,474,0.160337552742616
3219,"3pxpC","CONTROL",10,"O",75,474,0.158227848101266
3219,"3pxpC","CONTROL",10,"P",0,474,0
3219,"3pxpC","CONTROL",10,"S",0,474,0
3220,"3q0gF","CONTROL",10,"C",221,340,0.65
3220,"3q0gF","CONTROL",10,"N",58,340,0.170588235294118
3220,"3q0gF","CONTROL",10,"O",58,340,0.170588235294118
3220,"3q0gF","CONTROL",10,"P",0,340,0
3220,"3q0gF","CONTROL",10,"S",3,340,0.00882352941176471
3221,"3q34A","CONTROL",10,"C",577,896,0.643973214285714
3221,"3q34A","CONTROL",10,"N",162,896,0.180803571428571
3221,"3q34A","CONTROL",10,"O",157,896,0.175223214285714
3221,"3q34A","CONTROL",10,"P",0,896,0
3221,"3q34A","CONTROL",10,"S",0,896,0
3222,"3q35A","CONTROL",10,"C",318,486,0.654320987654321
3222,"3q35A","CONTROL",10,"N",82,486,0.168724279835391
3222,"3q35A","CONTROL",10,"O",84,486,0.17283950617284
3222,"3q35A","CONTROL",10,"P",0,486,0
3222,"3q35A","CONTROL",10,"S",2,486,0.00411522633744856
3223,"3q3mE","CONTROL",10,"C",210,329,0.638297872340426
3223,"3q3mE","CONTROL",10,"N",55,329,0.167173252279635
3223,"3q3mE","CONTROL",10,"O",64,329,0.194528875379939
3223,"3q3mE","CONTROL",10,"P",0,329,0
3223,"3q3mE","CONTROL",10,"S",0,329,0
3224,"3q4kA","CONTROL",10,"C",234,360,0.65
3224,"3q4kA","CONTROL",10,"N",62,360,0.172222222222222
3224,"3q4kA","CONTROL",10,"O",62,360,0.172222222222222
3224,"3q4kA","CONTROL",10,"P",0,360,0
3224,"3q4kA","CONTROL",10,"S",2,360,0.00555555555555556
3225,"3q5rA","CONTROL",10,"C",242,359,0.674094707520891
3225,"3q5rA","CONTROL",10,"N",49,359,0.136490250696379
3225,"3q5rA","CONTROL",10,"O",66,359,0.183844011142061
3225,"3q5rA","CONTROL",10,"P",0,359,0
3225,"3q5rA","CONTROL",10,"S",2,359,0.00557103064066852
3226,"3q7jA","CONTROL",10,"C",318,505,0.62970297029703
3226,"3q7jA","CONTROL",10,"N",87,505,0.172277227722772
3226,"3q7jA","CONTROL",10,"O",99,505,0.196039603960396
3226,"3q7jA","CONTROL",10,"P",0,505,0
3226,"3q7jA","CONTROL",10,"S",1,505,0.00198019801980198
3227,"3q9cE","CONTROL",10,"C",223,361,0.617728531855956
3227,"3q9cE","CONTROL",10,"N",65,361,0.18005540166205
3227,"3q9cE","CONTROL",10,"O",71,361,0.196675900277008
3227,"3q9cE","CONTROL",10,"P",0,361,0
3227,"3q9cE","CONTROL",10,"S",2,361,0.00554016620498615
3228,"3qazZ","CONTROL",10,"C",86,142,0.605633802816901
3228,"3qazZ","CONTROL",10,"N",26,142,0.183098591549296
3228,"3qazZ","CONTROL",10,"O",28,142,0.197183098591549
3228,"3qazZ","CONTROL",10,"P",0,142,0
3228,"3qazZ","CONTROL",10,"S",2,142,0.0140845070422535
3229,"3qb8A","CONTROL",10,"C",277,417,0.664268585131894
3229,"3qb8A","CONTROL",10,"N",66,417,0.158273381294964
3229,"3qb8A","CONTROL",10,"O",70,417,0.167865707434053
3229,"3qb8A","CONTROL",10,"P",0,417,0
3229,"3qb8A","CONTROL",10,"S",4,417,0.00959232613908873
3230,"3qd9B","CONTROL",10,"C",434,664,0.653614457831325
3230,"3qd9B","CONTROL",10,"N",116,664,0.174698795180723
3230,"3qd9B","CONTROL",10,"O",109,664,0.164156626506024
3230,"3qd9B","CONTROL",10,"P",0,664,0
3230,"3qd9B","CONTROL",10,"S",5,664,0.00753012048192771
3231,"3qk8C","CONTROL",10,"C",215,340,0.63235294117647
3231,"3qk8C","CONTROL",10,"N",63,340,0.185294117647059
3231,"3qk8C","CONTROL",10,"O",61,340,0.179411764705882
3231,"3qk8C","CONTROL",10,"P",0,340,0
3231,"3qk8C","CONTROL",10,"S",1,340,0.00294117647058824
3232,"3qkjD","CONTROL",10,"C",142,205,0.692682926829268
3232,"3qkjD","CONTROL",10,"N",32,205,0.15609756097561
3232,"3qkjD","CONTROL",10,"O",31,205,0.151219512195122
3232,"3qkjD","CONTROL",10,"P",0,205,0
3232,"3qkjD","CONTROL",10,"S",0,205,0
3233,"3qmkA","CONTROL",10,"C",205,335,0.611940298507463
3233,"3qmkA","CONTROL",10,"N",71,335,0.211940298507463
3233,"3qmkA","CONTROL",10,"O",57,335,0.170149253731343
3233,"3qmkA","CONTROL",10,"P",0,335,0
3233,"3qmkA","CONTROL",10,"S",2,335,0.00597014925373134
3234,"3qoxA","CONTROL",10,"C",282,427,0.660421545667447
3234,"3qoxA","CONTROL",10,"N",66,427,0.154566744730679
3234,"3qoxA","CONTROL",10,"O",78,427,0.182669789227166
3234,"3qoxA","CONTROL",10,"P",0,427,0
3234,"3qoxA","CONTROL",10,"S",1,427,0.00234192037470726
3235,"3qq3A","CONTROL",10,"C",448,685,0.654014598540146
3235,"3qq3A","CONTROL",10,"N",115,685,0.167883211678832
3235,"3qq3A","CONTROL",10,"O",118,685,0.172262773722628
3235,"3qq3A","CONTROL",10,"P",0,685,0
3235,"3qq3A","CONTROL",10,"S",4,685,0.00583941605839416
3236,"3qryB","CONTROL",10,"C",220,350,0.628571428571429
3236,"3qryB","CONTROL",10,"N",61,350,0.174285714285714
3236,"3qryB","CONTROL",10,"O",69,350,0.197142857142857
3236,"3qryB","CONTROL",10,"P",0,350,0
3236,"3qryB","CONTROL",10,"S",0,350,0
3237,"3qs1C","CONTROL",10,"C",295,457,0.645514223194748
3237,"3qs1C","CONTROL",10,"N",73,457,0.159737417943107
3237,"3qs1C","CONTROL",10,"O",86,457,0.188183807439825
3237,"3qs1C","CONTROL",10,"P",0,457,0
3237,"3qs1C","CONTROL",10,"S",3,457,0.00656455142231947
3238,"3qw8A","CONTROL",10,"C",321,491,0.653767820773931
3238,"3qw8A","CONTROL",10,"N",81,491,0.164969450101833
3238,"3qw8A","CONTROL",10,"O",88,491,0.179226069246436
3238,"3qw8A","CONTROL",10,"P",0,491,0
3238,"3qw8A","CONTROL",10,"S",1,491,0.00203665987780041
3239,"3qxqC","CONTROL",10,"C",229,364,0.629120879120879
3239,"3qxqC","CONTROL",10,"N",61,364,0.167582417582418
3239,"3qxqC","CONTROL",10,"O",74,364,0.203296703296703
3239,"3qxqC","CONTROL",10,"P",0,364,0
3239,"3qxqC","CONTROL",10,"S",0,364,0
3240,"3qxyA","CONTROL",10,"C",290,432,0.671296296296296
3240,"3qxyA","CONTROL",10,"N",66,432,0.152777777777778
