"site_index","site_id","label","threshold","total_atoms","n_non_CON","pct_non_CON","elements_non_CON_present"
3095,"3ki6A","CONTROL",10,340,1,0.294117647058824,"S"
3096,"3kjrB","CONTROL",10,495,0,0,""
3097,"3kqiA","CONTROL",10,321,3,0.934579439252336,"S"
3098,"3kt7A","CONTROL",10,335,0,0,""
3099,"3kvaA","CONTROL",10,365,1,0.273972602739726,"S"
3100,"3kvnB","CONTROL",10,497,1,0.201207243460765,"S"
3101,"3kw0A","CONTROL",10,308,2,0.649350649350649,"S"
3102,"3kw5A","CONTROL",10,239,2,0.836820083682008,"S"
3103,"3kxaD","CONTROL",10,100,2,2,"S"
3104,"3kyqA","CONTROL",10,357,3,0.840336134453782,"S"
3105,"3kz7A","CONTROL",10,316,1,0.316455696202532,"S"
3106,"3l11A","CONTROL",10,175,5,2.85714285714286,"S"
3107,"3l4kA","CONTROL",10,226,0,0,""
3108,"3l4lA","CONTROL",10,314,4,1.27388535031847,"S"
3109,"3l95C","CONTROL",10,195,1,0.512820512820513,"S"
3110,"3la7A","CONTROL",10,384,3,0.78125,"S"
3111,"3lbaA","CONTROL",10,276,1,0.36231884057971,"S"
3112,"3ld4A","CONTROL",10,235,1,0.425531914893617,"S"
3113,"3ldbA","CONTROL",10,328,0,0,""
3114,"3ldfA","CONTROL",10,436,2,0.458715596330275,"S"
3115,"3ldrA","CONTROL",10,469,2,0.426439232409382,"S"
3116,"3legA","CONTROL",10,184,0,0,""
3117,"3lhlA","CONTROL",10,227,3,1.3215859030837,"S"
3118,"3liaA","CONTROL",10,316,1,0.316455696202532,"S"
3119,"3livA","CONTROL",10,267,1,0.374531835205993,"S"
3120,"3lkbA","CONTROL",10,324,1,0.308641975308642,"S"
3121,"3llrC","CONTROL",10,217,1,0.460829493087558,"S"
3122,"3lm1A","CONTROL",10,201,0,0,""
3123,"3lmkB","CONTROL",10,357,1,0.280112044817927,"S"
3124,"3lqiA","CONTROL",10,384,4,1.04166666666667,"S"
3125,"3lstA","CONTROL",10,378,0,0,""
3126,"3luyA","CONTROL",10,154,0,0,""
3127,"3m34A","CONTROL",10,362,1,0.276243093922652,"S"
3128,"3m4fC","CONTROL",10,250,0,0,""
3129,"3m5cA","CONTROL",10,372,4,1.0752688172043,"S"
3130,"3m5hE","CONTROL",10,282,1,0.354609929078014,"S"
3131,"3m5pA","CONTROL",10,316,0,0,""
3132,"3m6rA","CONTROL",10,389,4,1.02827763496144,"S"
3133,"3m6sC","CONTROL",10,217,4,1.84331797235023,"S"
3134,"3m6vA","CONTROL",10,389,4,1.02827763496144,"S"
3135,"3m8tA","CONTROL",10,253,3,1.18577075098814,"S"
3136,"3maxA","CONTROL",10,445,4,0.898876404494382,"S"
3137,"3meaA","CONTROL",10,326,1,0.306748466257669,"S"
3138,"3mi0C","CONTROL",10,301,0,0,""
3139,"3mjeA","CONTROL",10,547,3,0.548446069469835,"S"
3140,"3mosA","CONTROL",10,373,2,0.536193029490617,"S"
3141,"3mpbB","CONTROL",10,378,3,0.793650793650794,"S"
3142,"3msuA","CONTROL",10,297,4,1.34680134680135,"S"
3143,"3mvyA","CONTROL",10,371,2,0.539083557951482,"S"
3144,"3mwsB","CONTROL",10,228,0,0,""
3145,"3mx6A","CONTROL",10,347,3,0.864553314121037,"S"
3146,"3n0sA","CONTROL",10,454,0,0,""
3147,"3n0tB","CONTROL",10,363,5,1.37741046831956,"S"
3148,"3n10B","CONTROL",10,366,3,0.819672131147541,"S"
3149,"3n2cF","CONTROL",10,370,4,1.08108108108108,"S"
3150,"3nbqD","CONTROL",10,284,4,1.40845070422535,"S"
3151,"3nf4A","CONTROL",10,431,1,0.232018561484919,"S"
3152,"3nfzA","CONTROL",10,391,3,0.767263427109974,"S"
3153,"3nhiA","CONTROL",10,511,3,0.587084148727984,"S"
3154,"3nihA","CONTROL",10,275,5,1.81818181818182,"S"
3155,"3njzA","CONTROL",10,310,1,0.32258064516129,"S"
3156,"3nk7A","CONTROL",10,334,1,0.29940119760479,"S"
3157,"3nnbA","CONTROL",10,281,0,0,""
3158,"3nnlA","CONTROL",10,379,1,0.263852242744063,"S"
3159,"3nsnA","CONTROL",10,434,4,0.921658986175115,"S"
3160,"3nzpB","CONTROL",10,338,0,0,""
3161,"3o14A","CONTROL",10,253,1,0.395256916996047,"S"
3162,"3o3nC","CONTROL",10,582,9,1.54639175257732,"S"
3163,"3o7qA","CONTROL",10,470,2,0.425531914893617,"S"
3164,"3o9mA","CONTROL",10,278,0,0,""
3165,"3o9pA","CONTROL",10,575,0,0,""
3166,"3ob6A","CONTROL",10,365,4,1.0958904109589,"S"
3167,"3obxA","CONTROL",10,293,1,0.341296928327645,"S"
3168,"3obzA","CONTROL",10,359,2,0.557103064066852,"S"
3169,"3ocxA","CONTROL",10,403,1,0.248138957816377,"S"
3170,"3odmE","CONTROL",10,286,6,2.0979020979021,"S"
3171,"3ognB","CONTROL",10,436,6,1.37614678899083,"S"
3172,"3oijB","CONTROL",10,328,4,1.21951219512195,"S"
3173,"3okxB","CONTROL",10,351,2,0.56980056980057,"S"
3174,"3olrD","CONTROL",10,386,4,1.03626943005181,"S"
3175,"3omgA","CONTROL",10,336,2,0.595238095238095,"S"
3176,"3ooiA","CONTROL",10,438,7,1.59817351598174,"S"
3177,"3optA","CONTROL",10,346,1,0.289017341040462,"S"
3178,"3otpD","CONTROL",10,318,2,0.628930817610063,"S"
3179,"3owcB","CONTROL",10,387,1,0.258397932816537,"S"
3180,"3oxoG","CONTROL",10,519,5,0.963391136801541,"S"
3181,"3ozbE","CONTROL",10,267,3,1.12359550561798,"S"
3182,"3ozmF","CONTROL",10,370,0,0,""
3183,"3p0fA","CONTROL",10,313,5,1.59744408945687,"S"
3184,"3p0jA","CONTROL",10,279,5,1.7921146953405,"S"
3185,"3p0wC","CONTROL",10,340,2,0.588235294117647,"S"
3186,"3p0xA","CONTROL",10,368,2,0.543478260869565,"S"
3187,"3p37C","CONTROL",10,432,1,0.231481481481481,"S"
3188,"3p73A","CONTROL",10,508,4,0.78740157480315,"S"
3189,"3p87G","CONTROL",10,359,1,0.278551532033426,"S"
3190,"3p8eA","CONTROL",10,389,4,1.02827763496144,"S"
3191,"3p8hA","CONTROL",10,220,2,0.909090909090909,"S"
3192,"3pb9A","CONTROL",10,277,0,0,""
3193,"3pboA","CONTROL",10,399,0,0,""
3194,"3pcnF","CONTROL",10,274,1,0.364963503649635,"S"
3195,"3pcsB","CONTROL",10,463,4,0.863930885529158,"S"
3196,"3pf7B","CONTROL",10,325,3,0.923076923076923,"S"
3197,"3pfpB","CONTROL",10,407,3,0.737100737100737,"S"
3198,"3pfrC","CONTROL",10,330,0,0,""
3199,"3pg6C","CONTROL",10,230,0,0,""
3200,"3phcD","CONTROL",10,348,5,1.4367816091954,"S"
3201,"3phdB","CONTROL",10,269,2,0.743494423791822,"S"
3202,"3pijB","CONTROL",10,376,4,1.06382978723404,"S"
3203,"3pkdA","CONTROL",10,453,4,0.883002207505519,"S"
3204,"3pkoA","CONTROL",10,286,0,0,""
3205,"3pkxA","CONTROL",10,302,0,0,""
3206,"3pmpB","CONTROL",10,346,2,0.578034682080925,"S"
3207,"3pocA","CONTROL",10,349,2,0.573065902578797,"S"
3208,"3popB","CONTROL",10,695,7,1.00719424460432,"S"
3209,"3pp9C","CONTROL",10,470,2,0.425531914893617,"S"
3210,"3pr3B","CONTROL",10,311,1,0.321543408360129,"S"
3211,"3pt1A","CONTROL",10,366,1,0.273224043715847,"S"
3212,"3pt9A","CONTROL",10,462,4,0.865800865800866,"S"
3213,"3ptkB","CONTROL",10,352,0,0,""
3214,"3pu3B","CONTROL",10,330,3,0.909090909090909,"S"
3215,"3puqB","CONTROL",10,343,0,0,""
3216,"3pvcA","CONTROL",10,730,6,0.821917808219178,"S"
3217,"3pvrA","CONTROL",10,695,6,0.863309352517986,"S"
3218,"3pwvD","CONTROL",10,668,4,0.598802395209581,"S"
3219,"3pxpC","CONTROL",10,474,0,0,""
3220,"3q0gF","CONTROL",10,340,3,0.88235294117647,"S"
3221,"3q34A","CONTROL",10,896,0,0,""
3222,"3q35A","CONTROL",10,486,2,0.411522633744856,"S"
3223,"3q3mE","CONTROL",10,329,0,0,""
3224,"3q4kA","CONTROL",10,360,2,0.555555555555556,"S"
3225,"3q5rA","CONTROL",10,359,2,0.557103064066852,"S"
3226,"3q7jA","CONTROL",10,505,1,0.198019801980198,"S"
3227,"3q9cE","CONTROL",10,361,2,0.554016620498615,"S"
3228,"3qazZ","CONTROL",10,142,2,1.40845070422535,"S"
3229,"3qb8A","CONTROL",10,417,4,0.959232613908873,"S"
3230,"3qd9B","CONTROL",10,664,5,0.753012048192771,"S"
3231,"3qk8C","CONTROL",10,340,1,0.294117647058824,"S"
3232,"3qkjD","CONTROL",10,205,0,0,""
3233,"3qmkA","CONTROL",10,335,2,0.597014925373134,"S"
3234,"3qoxA","CONTROL",10,427,1,0.234192037470726,"S"
3235,"3qq3A","CONTROL",10,685,4,0.583941605839416,"S"
3236,"3qryB","CONTROL",10,350,0,0,""
3237,"3qs1C","CONTROL",10,457,3,0.656455142231947,"S"
3238,"3qw8A","CONTROL",10,491,1,0.203665987780041,"S"
3239,"3qxqC","CONTROL",10,364,0,0,""
3240,"3qxyA","CONTROL",10,432,2,0.462962962962963,"S"
3241,"3qzyA","CONTROL",10,526,6,1.14068441064639,"S"
3242,"3r0qA","CONTROL",10,466,5,1.07296137339056,"S"
3243,"3r52A","CONTROL",10,199,0,0,""
3244,"3r75A","CONTROL",10,340,1,0.294117647058824,"S"
3245,"3r95A","CONTROL",10,449,3,0.66815144766147,"S"
3246,"3r97A","CONTROL",10,344,3,0.872093023255814,"S"
3247,"3r9tB","CONTROL",10,276,2,0.72463768115942,"S"
3248,"3rceA","CONTROL",10,579,3,0.518134715025907,"S"
3249,"3rh7D","CONTROL",10,423,1,0.236406619385343,"S"
3250,"3ribB","CONTROL",10,385,8,2.07792207792208,"S"
3251,"3rpnB","CONTROL",10,417,4,0.959232613908873,"S"
3252,"3rq4A","CONTROL",10,461,9,1.95227765726681,"S"
3253,"3rsjC","CONTROL",10,254,1,0.393700787401575,"S"
3254,"3rt3A","CONTROL",10,191,0,0,""
3255,"3rv8B","CONTROL",10,383,0,0,""
3256,"3rx6A","CONTROL",10,177,0,0,""
3257,"3rybA","CONTROL",10,591,3,0.50761421319797,"S"
3258,"3rywC","CONTROL",10,487,2,0.410677618069815,"S"
3259,"3rznA","CONTROL",10,674,2,0.29673590504451,"S"
3260,"3s1sA","CONTROL",10,460,1,0.217391304347826,"S"
3261,"3s3nA","CONTROL",10,255,0,0,""
3262,"3s6fA","CONTROL",10,337,1,0.29673590504451,"S"
3263,"3s6yC","CONTROL",10,165,0,0,""
3264,"3s99A","CONTROL",10,324,0,0,""
3265,"3s9zA","CONTROL",10,393,3,0.763358778625954,"S"
3266,"3sbcC","CONTROL",10,178,0,0,""
3267,"3sbfD","CONTROL",10,293,1,0.341296928327645,"S"
3268,"3sczB","CONTROL",10,303,1,0.33003300330033,"S"
3269,"3sf6A","CONTROL",10,498,4,0.803212851405622,"S"
3270,"3sieA","CONTROL",10,365,5,1.36986301369863,"S"
3271,"3sl0A","CONTROL",10,289,1,0.346020761245675,"S"
3272,"3sm2B","CONTROL",10,269,1,0.371747211895911,"S"
3273,"3smaA","CONTROL",10,432,4,0.925925925925926,"S"
3274,"3sn4A","CONTROL",10,362,0,0,""
3275,"3so6A","CONTROL",10,395,1,0.253164556962025,"S"
3276,"3souA","CONTROL",10,280,10,3.57142857142857,"S"
3277,"3sqmA","CONTROL",10,363,0,0,""
3278,"3sraB","CONTROL",10,393,1,0.254452926208651,"S"
3279,"3srzA","CONTROL",10,500,1,0.2,"S"
3280,"3ssoC","CONTROL",10,405,2,0.493827160493827,"S"
3281,"3su9A","CONTROL",10,528,2,0.378787878787879,"S"
3282,"3sw5D","CONTROL",10,153,1,0.65359477124183,"S"
3283,"3sxnD","CONTROL",10,358,1,0.279329608938547,"S"
3284,"3symA","CONTROL",10,436,2,0.458715596330275,"S"
3285,"3sz5A","CONTROL",10,517,3,0.58027079303675,"S"
3286,"3t1uA","CONTROL",10,378,2,0.529100529100529,"S"
3287,"3t3cB","CONTROL",10,227,0,0,""
3288,"3t4jB","CONTROL",10,416,3,0.721153846153846,"S"
3289,"3t58A","CONTROL",10,689,6,0.870827285921626,"S"
3290,"3t89F","CONTROL",10,200,4,2,"S"
3291,"3tb5B","CONTROL",10,335,5,1.49253731343284,"S"
3292,"3td7A","CONTROL",10,586,3,0.511945392491468,"S"
3293,"3te4A","CONTROL",10,458,4,0.873362445414847,"S"
3294,"3tegA","CONTROL",10,354,3,0.847457627118644,"S"
3295,"3tehB","CONTROL",10,356,4,1.12359550561798,"S"
3296,"3thtB","CONTROL",10,341,3,0.879765395894428,"S"
3297,"3tlbA","CONTROL",10,420,1,0.238095238095238,"S"
3298,"3topA","CONTROL",10,468,3,0.641025641025641,"S"
3299,"3tt7B","CONTROL",10,271,3,1.1070110701107,"S"
3300,"3ttyF","CONTROL",10,311,3,0.964630225080386,"S"
3301,"3u04A","CONTROL",10,393,4,1.01781170483461,"S"
3302,"3u1tA","CONTROL",10,230,0,0,""
3303,"3u2sC","CONTROL",10,151,2,1.32450331125828,"S"
3304,"3u7mA","CONTROL",10,398,2,0.50251256281407,"S"
3305,"3u86A","CONTROL",10,650,6,0.923076923076923,"S"
3306,"3u9wA","CONTROL",10,530,3,0.566037735849057,"S"
3307,"3ua3B","CONTROL",10,472,1,0.211864406779661,"S"
3308,"3ubmC","CONTROL",10,514,3,0.583657587548638,"S"
3309,"3ucbA","CONTROL",10,219,0,0,""
3310,"3udiB","CONTROL",10,336,0,0,""
3311,"3uerA","CONTROL",10,419,2,0.477326968973747,"S"
3312,"3uesA","CONTROL",10,304,0,0,""
3313,"3ufmA","CONTROL",10,298,0,0,""
3314,"3ujhB","CONTROL",10,330,1,0.303030303030303,"S"
3315,"3ul2D","CONTROL",10,213,0,0,""
3316,"3umvB","CONTROL",10,627,6,0.956937799043062,"S"
3317,"3unbH","CONTROL",10,317,2,0.630914826498423,"S"
3318,"3unfH","CONTROL",10,319,2,0.626959247648903,"S"
3319,"3unfK","CONTROL",10,320,5,1.5625,"S"
3320,"3unfN","CONTROL",10,316,2,0.632911392405063,"S"
3321,"3unvB","CONTROL",10,287,1,0.348432055749129,"S"
3322,"3uoaB","CONTROL",10,411,5,1.21654501216545,"S"
3323,"3uoxB","CONTROL",10,726,5,0.68870523415978,"S"
3324,"3upoB","CONTROL",10,375,1,0.266666666666667,"S"
3325,"3uqiA","CONTROL",10,238,1,0.420168067226891,"S"
3326,"3uriA","CONTROL",10,545,0,0,""
3327,"3usoB","CONTROL",10,372,1,0.268817204301075,"S"
3328,"3usuG","CONTROL",10,238,0,0,""
3329,"3uthD","CONTROL",10,730,2,0.273972602739726,"S"
3330,"3uwbA","CONTROL",10,343,1,0.291545189504373,"S"
3331,"3uyyB","CONTROL",10,374,1,0.267379679144385,"S"
3332,"3v17C","CONTROL",10,334,1,0.29940119760479,"S"
3333,"3v1kA","CONTROL",10,307,3,0.977198697068404,"S"
3334,"3v3wA","CONTROL",10,207,1,0.483091787439614,"S"
3335,"3v56B","CONTROL",10,197,4,2.03045685279188,"S"
3336,"3v68A","CONTROL",10,210,0,0,""
3337,"3v77F","CONTROL",10,324,1,0.308641975308642,"S"
3338,"3v8hC","CONTROL",10,214,1,0.467289719626168,"S"
3339,"3valA","CONTROL",10,306,1,0.326797385620915,"S"
3340,"3vbhA","CONTROL",10,508,9,1.77165354330709,"S"
3341,"3veuA","CONTROL",10,505,0,0,""
3342,"3vgdA","CONTROL",10,204,0,0,""
3343,"3vikA","CONTROL",10,421,1,0.237529691211401,"S"
3344,"3vivA","CONTROL",10,329,3,0.911854103343465,"S"
3345,"3vj6A","CONTROL",10,715,5,0.699300699300699,"S"
3346,"3vjcE","CONTROL",10,549,7,1.27504553734062,"S"
3347,"3vl9A","CONTROL",10,394,1,0.253807106598985,"S"
3348,"3vmpA","CONTROL",10,371,1,0.269541778975741,"S"
3349,"3vmtA","CONTROL",10,356,1,0.280898876404494,"S"
3350,"3vmwA","CONTROL",10,311,0,0,""
3351,"3vnzA","CONTROL",10,363,1,0.275482093663912,"S"
3352,"3vseA","CONTROL",10,439,3,0.683371298405467,"S"
3353,"3vslB","CONTROL",10,370,1,0.27027027027027,"S"
3354,"3vsuC","CONTROL",10,355,1,0.28169014084507,"S"
3355,"3vt0A","CONTROL",10,201,0,0,""
3356,"3vwdA","CONTROL",10,448,1,0.223214285714286,"S"
3357,"3vywA","CONTROL",10,520,0,0,""
3358,"3vzoA","CONTROL",10,341,0,0,""
3359,"3w21A","CONTROL",10,300,2,0.666666666666667,"S"
3360,"3w54C","CONTROL",10,421,3,0.712589073634204,"S"
3361,"3w6dC","CONTROL",10,427,2,0.468384074941452,"S"
3362,"3w7xA","CONTROL",10,328,0,0,""
3363,"3wbaA","CONTROL",10,351,0,0,""
3364,"3wdyA","CONTROL",10,311,1,0.321543408360129,"S"
3365,"3we0A","CONTROL",10,792,5,0.631313131313131,"S"
3366,"3we7B","CONTROL",10,213,1,0.469483568075117,"S"
3367,"3wevA","CONTROL",10,275,4,1.45454545454545,"S"
3368,"3wh1A","CONTROL",10,485,2,0.412371134020619,"S"
3369,"3wiqA","CONTROL",10,425,2,0.470588235294118,"S"
3370,"3wj1A","CONTROL",10,361,1,0.277008310249307,"S"
3371,"3wkgA","CONTROL",10,381,1,0.26246719160105,"S"
3372,"3wl6B","CONTROL",10,273,2,0.732600732600733,"S"
3373,"3woqA","CONTROL",10,612,5,0.816993464052288,"S"
3374,"3wpmB","CONTROL",10,255,1,0.392156862745098,"S"
3375,"3wqzA","CONTROL",10,491,6,1.22199592668024,"S"
3376,"3wrgA","CONTROL",10,364,5,1.37362637362637,"S"
3377,"3wsgA","CONTROL",10,267,0,0,""
3378,"3ww1A","CONTROL",10,340,6,1.76470588235294,"S"
3379,"3wwjF","CONTROL",10,384,2,0.520833333333333,"S"
3380,"3wy4A","CONTROL",10,483,1,0.20703933747412,"S"
3381,"3x0dA","CONTROL",10,461,3,0.650759219088937,"S"
3382,"3x3eA","CONTROL",10,307,0,0,""
3383,"3zdaA","CONTROL",10,191,1,0.523560209424084,"S"
3384,"3zg8B","CONTROL",10,355,0,0,""
3385,"3zgeA","CONTROL",10,297,2,0.673400673400673,"S"
3386,"3zgjA","CONTROL",10,353,3,0.84985835694051,"S"
3387,"3zgpA","CONTROL",10,322,1,0.31055900621118,"S"
3388,"3zj0A","CONTROL",10,438,4,0.91324200913242,"S"
3389,"3zjxD","CONTROL",10,287,1,0.348432055749129,"S"
3390,"3zkgA","CONTROL",10,386,0,0,""
3391,"3zmbB","CONTROL",10,187,1,0.53475935828877,"S"
3392,"3zseA","CONTROL",10,357,0,0,""
3393,"3zt5C","CONTROL",10,445,0,0,""
3394,"3zupB","CONTROL",10,374,0,0,""
3395,"3zvxA","CONTROL",10,239,0,0,""
3396,"3zwbB","CONTROL",10,511,2,0.391389432485323,"S"
3397,"3zxlA","CONTROL",10,356,1,0.280898876404494,"S"
3398,"3zzmA","CONTROL",10,366,1,0.273224043715847,"S"
3399,"4a39A","CONTROL",10,343,3,0.87463556851312,"S"
3400,"4a3rD","CONTROL",10,327,2,0.611620795107034,"S"
3401,"4a4aA","CONTROL",10,428,4,0.934579439252336,"S"
3402,"4a6dA","CONTROL",10,479,4,0.835073068893528,"S"
3403,"4a6kC","CONTROL",10,150,0,0,""
3404,"4ac7C","CONTROL",10,305,3,0.983606557377049,"S"
3405,"4ag7B","CONTROL",10,351,2,0.56980056980057,"S"
3406,"4am8E","CONTROL",10,357,4,1.12044817927171,"S"
3407,"4aoxA","CONTROL",10,779,2,0.256739409499358,"S"
3408,"4aq0A","CONTROL",10,251,1,0.398406374501992,"S"
3409,"4aqlA","CONTROL",10,441,5,1.13378684807256,"S"
3410,"4atfC","CONTROL",10,602,1,0.166112956810631,"S"
3411,"4autA","CONTROL",10,718,6,0.835654596100279,"S"
3412,"4aw7A","CONTROL",10,425,1,0.235294117647059,"S"
3413,"4awhB","CONTROL",10,334,3,0.898203592814371,"S"
3414,"4ayoA","CONTROL",10,347,0,0,""
3415,"4b10C","CONTROL",10,684,3,0.43859649122807,"S"
3416,"4b17A","CONTROL",10,338,4,1.18343195266272,"S"
3417,"4b4fA","CONTROL",10,805,5,0.62111801242236,"S"
3418,"4b8pA","CONTROL",10,505,2,0.396039603960396,"S"
3419,"4b95C","CONTROL",10,307,0,0,""
3420,"4b9wB","CONTROL",10,406,3,0.738916256157635,"S"
3421,"4bb9A","CONTROL",10,420,1,0.238095238095238,"S"
3422,"4bcaA","CONTROL",10,748,6,0.802139037433155,"S"
3423,"4be3A","CONTROL",10,270,0,0,""
3424,"4beuA","CONTROL",10,355,3,0.845070422535211,"S"
3425,"4bj6E","CONTROL",10,348,3,0.862068965517241,"S"
3426,"4bosA","CONTROL",10,185,0,0,""
3427,"4bp9F","CONTROL",10,554,4,0.72202166064982,"S"
3428,"4bpsA","CONTROL",10,393,2,0.508905852417303,"S"
3429,"4bpzB","CONTROL",10,433,1,0.23094688221709,"S"
3430,"4bq3C","CONTROL",10,335,1,0.298507462686567,"S"
3431,"4bq6D","CONTROL",10,535,5,0.934579439252336,"S"
3432,"4bqoB","CONTROL",10,494,4,0.809716599190283,"S"
3433,"4bt3A","CONTROL",10,348,2,0.574712643678161,"S"
3434,"4btvB","CONTROL",10,249,3,1.20481927710843,"S"
3435,"4bu0A","CONTROL",10,266,2,0.75187969924812,"S"
3436,"4bu2A","CONTROL",10,357,1,0.280112044817927,"S"
3437,"4bupA","CONTROL",10,451,8,1.77383592017738,"S"
3438,"4bvsA","CONTROL",10,365,4,1.0958904109589,"S"
3439,"4bvvA","CONTROL",10,221,1,0.452488687782805,"S"
3440,"4bvwB","CONTROL",10,205,2,0.975609756097561,"S"
3441,"4bxrA","CONTROL",10,472,0,0,""
3442,"4bxwA","CONTROL",10,375,5,1.33333333333333,"S"
3443,"4bz6A","CONTROL",10,324,3,0.925925925925926,"S"
3444,"4c03B","CONTROL",10,480,5,1.04166666666667,"S"
3445,"4c0pD","CONTROL",10,217,5,2.30414746543779,"S"
3446,"4c1eB","CONTROL",10,289,1,0.346020761245675,"S"
3447,"4c1hA","CONTROL",10,251,1,0.398406374501992,"S"
3448,"4c2gA","CONTROL",10,379,1,0.263852242744063,"S"
3449,"4c5rA","CONTROL",10,289,2,0.692041522491349,"S"
3450,"4c6lA","CONTROL",10,327,2,0.611620795107034,"S"
3451,"4c8dA","CONTROL",10,332,3,0.903614457831325,"S"
3452,"4ce5A","CONTROL",10,382,3,0.785340314136126,"S"
3453,"4cevA","CONTROL",10,301,1,0.332225913621262,"S"
3454,"4cfoA","CONTROL",10,474,2,0.421940928270042,"S"
3455,"4chiA","CONTROL",10,380,3,0.789473684210526,"S"
3456,"4ci2B","CONTROL",10,284,0,0,""
3457,"4cp0A","CONTROL",10,267,3,1.12359550561798,"S"
3458,"4cp8A","CONTROL",10,311,1,0.321543408360129,"S"
3459,"4cpkB","CONTROL",10,317,1,0.315457413249211,"S"
3460,"4cq6B","CONTROL",10,390,1,0.256410256410256,"S"
3461,"4cqbB","CONTROL",10,326,1,0.306748466257669,"S"
3462,"4ctsA","CONTROL",10,267,0,0,""
3463,"4cubB","CONTROL",10,217,0,0,""
3464,"4cxtA","CONTROL",10,210,3,1.42857142857143,"S"
3465,"4cy8D","CONTROL",10,689,5,0.725689404934688,"S"
3466,"4czzA","CONTROL",10,779,3,0.385109114249037,"S"
3467,"4d0dJ","CONTROL",10,659,3,0.455235204855842,"S"
3468,"4d1aA","CONTROL",10,426,4,0.938967136150235,"S"
3469,"4d1jD","CONTROL",10,283,0,0,""
3470,"4d6eA","CONTROL",10,483,0,0,""
3471,"4daaB","CONTROL",10,358,1,0.279329608938547,"S"
3472,"4dlcA","CONTROL",10,403,2,0.496277915632754,"S"
3473,"4dmgB","CONTROL",10,424,1,0.235849056603774,"S"
3474,"4dolA","CONTROL",10,395,2,0.506329113924051,"S"
3475,"4dpdB","CONTROL",10,328,3,0.914634146341463,"S"
3476,"4dr9B","CONTROL",10,369,4,1.0840108401084,"S"
3477,"4driA","CONTROL",10,325,1,0.307692307692308,"S"
3478,"4drjA","CONTROL",10,321,1,0.311526479750779,"S"
3479,"4dunA","CONTROL",10,279,3,1.0752688172043,"S"
3480,"4dz2B","CONTROL",10,331,1,0.302114803625378,"S"
3481,"4e0fA","CONTROL",10,315,2,0.634920634920635,"S"
3482,"4e0vB","CONTROL",10,770,6,0.779220779220779,"S"
3483,"4e2sO","CONTROL",10,318,2,0.628930817610063,"S"
3484,"4e6tB","CONTROL",10,212,2,0.943396226415094,"S"
3485,"4e8cA","CONTROL",10,345,3,0.869565217391304,"S"
3486,"4ehiA","CONTROL",10,247,1,0.404858299595142,"S"
3487,"4eiqB","CONTROL",10,459,2,0.435729847494553,"S"
3488,"4eoyA","CONTROL",10,363,3,0.826446280991736,"S"
3489,"4etzA","CONTROL",10,262,1,0.381679389312977,"S"
3490,"4ev5F","CONTROL",10,295,3,1.01694915254237,"S"
3491,"4ev6E","CONTROL",10,311,0,0,""
3492,"4evrA","CONTROL",10,336,0,0,""
3493,"4evsA","CONTROL",10,330,0,0,""
3494,"4eyfB","CONTROL",10,335,4,1.19402985074627,"S"
3495,"4ezhB","CONTROL",10,371,3,0.808625336927224,"S"
3496,"4f07G","CONTROL",10,367,3,0.817438692098093,"S"
3497,"4f0wA","CONTROL",10,221,2,0.904977375565611,"S"
3498,"4f13B","CONTROL",10,296,0,0,""
3499,"4f27A","CONTROL",10,564,0,0,""
3500,"4f35C","CONTROL",10,304,0,0,""
3501,"4f3zC","CONTROL",10,215,1,0.465116279069767,"S"
3502,"4f5zA","CONTROL",10,339,2,0.589970501474926,"S"
3503,"4f66B","CONTROL",10,387,4,1.03359173126615,"S"
3504,"4fchA","CONTROL",10,236,1,0.423728813559322,"S"
3505,"4fe7A","CONTROL",10,296,1,0.337837837837838,"S"
3506,"4fh1A","CONTROL",10,162,0,0,""
3507,"4fivA","CONTROL",10,262,3,1.14503816793893,"S"
3508,"4flnC","CONTROL",10,317,1,0.315457413249211,"S"
3509,"4fnbA","CONTROL",10,386,5,1.29533678756477,"S"
3510,"4fnsA","CONTROL",10,345,1,0.289855072463768,"S"
3511,"4fo8A","CONTROL",10,342,4,1.16959064327485,"S"
3512,"4foaA","CONTROL",10,293,2,0.68259385665529,"S"
3513,"4fp9A","CONTROL",10,441,5,1.13378684807256,"S"
3514,"4fsxB","CONTROL",10,415,3,0.72289156626506,"S"
3515,"4ft2A","CONTROL",10,453,5,1.1037527593819,"S"
3516,"4fw7C","CONTROL",10,432,2,0.462962962962963,"S"
3517,"4fwjB","CONTROL",10,754,2,0.26525198938992,"S"
3518,"4g32A","CONTROL",10,717,3,0.418410041841004,"S"
3519,"4g4jA","CONTROL",10,260,2,0.769230769230769,"S"
3520,"4g56C","CONTROL",10,476,1,0.210084033613445,"S"
3521,"4g67A","CONTROL",10,456,3,0.657894736842105,"S"
3522,"4g8cA","CONTROL",10,390,4,1.02564102564103,"S"
3523,"4g8jF","CONTROL",10,313,2,0.638977635782748,"S"
3524,"4gaoA","CONTROL",10,349,3,0.859598853868195,"S"
3525,"4gbaB","CONTROL",10,396,4,1.01010101010101,"S"
3526,"4gbdB","CONTROL",10,466,5,1.07296137339056,"S"
3527,"4gc9A","CONTROL",10,432,0,0,""
3528,"4ggmA","CONTROL",10,427,1,0.234192037470726,"S"
3529,"4gikB","CONTROL",10,353,2,0.56657223796034,"S"
3530,"4gjzA","CONTROL",10,362,0,0,""
