"site_index","site_id","label","threshold","element","count","total_atoms","proportion"
684,"1nd6","PO4",10,"P",0,265,0
684,"1nd6","PO4",10,"S",1,265,0.00377358490566038
685,"1nel","PO4",10,"C",147,259,0.567567567567568
685,"1nel","PO4",10,"N",49,259,0.189189189189189
685,"1nel","PO4",10,"O",63,259,0.243243243243243
685,"1nel","PO4",10,"P",0,259,0
685,"1nel","PO4",10,"S",0,259,0
686,"1nep","PO4",10,"C",73,130,0.561538461538462
686,"1nep","PO4",10,"N",27,130,0.207692307692308
686,"1nep","PO4",10,"O",28,130,0.215384615384615
686,"1nep","PO4",10,"P",0,130,0
686,"1nep","PO4",10,"S",2,130,0.0153846153846154
687,"1npl","PO4",10,"C",55,90,0.611111111111111
687,"1npl","PO4",10,"N",15,90,0.166666666666667
687,"1npl","PO4",10,"O",20,90,0.222222222222222
687,"1npl","PO4",10,"P",0,90,0
687,"1npl","PO4",10,"S",0,90,0
688,"1nrw","PO4",10,"C",172,285,0.603508771929825
688,"1nrw","PO4",10,"N",52,285,0.182456140350877
688,"1nrw","PO4",10,"O",61,285,0.214035087719298
688,"1nrw","PO4",10,"P",0,285,0
688,"1nrw","PO4",10,"S",0,285,0
689,"1nsj","PO4",10,"C",139,227,0.612334801762115
689,"1nsj","PO4",10,"N",39,227,0.171806167400881
689,"1nsj","PO4",10,"O",48,227,0.211453744493392
689,"1nsj","PO4",10,"P",0,227,0
689,"1nsj","PO4",10,"S",1,227,0.00440528634361234
690,"1nx6","PO4",10,"C",123,206,0.597087378640777
690,"1nx6","PO4",10,"N",42,206,0.203883495145631
690,"1nx6","PO4",10,"O",39,206,0.189320388349515
690,"1nx6","PO4",10,"P",0,206,0
690,"1nx6","PO4",10,"S",2,206,0.00970873786407767
691,"1ny5","PO4",10,"C",77,133,0.578947368421053
691,"1ny5","PO4",10,"N",28,133,0.210526315789474
691,"1ny5","PO4",10,"O",27,133,0.203007518796992
691,"1ny5","PO4",10,"P",0,133,0
691,"1ny5","PO4",10,"S",1,133,0.0075187969924812
692,"1o58","PO4",10,"C",177,275,0.643636363636364
692,"1o58","PO4",10,"N",47,275,0.170909090909091
692,"1o58","PO4",10,"O",46,275,0.167272727272727
692,"1o58","PO4",10,"P",0,275,0
692,"1o58","PO4",10,"S",5,275,0.0181818181818182
693,"1o83","PO4",10,"C",78,114,0.68421052631579
693,"1o83","PO4",10,"N",18,114,0.157894736842105
693,"1o83","PO4",10,"O",18,114,0.157894736842105
693,"1o83","PO4",10,"P",0,114,0
693,"1o83","PO4",10,"S",0,114,0
694,"1ojr","PO4",10,"C",136,215,0.632558139534884
694,"1ojr","PO4",10,"N",44,215,0.204651162790698
694,"1ojr","PO4",10,"O",35,215,0.162790697674419
694,"1ojr","PO4",10,"P",0,215,0
694,"1ojr","PO4",10,"S",0,215,0
695,"1ooy","PO4",10,"C",107,180,0.594444444444444
695,"1ooy","PO4",10,"N",36,180,0.2
695,"1ooy","PO4",10,"O",36,180,0.2
695,"1ooy","PO4",10,"P",0,180,0
695,"1ooy","PO4",10,"S",1,180,0.00555555555555556
696,"1oz0","PO4",10,"C",120,189,0.634920634920635
696,"1oz0","PO4",10,"N",33,189,0.174603174603175
696,"1oz0","PO4",10,"O",35,189,0.185185185185185
696,"1oz0","PO4",10,"P",0,189,0
696,"1oz0","PO4",10,"S",1,189,0.00529100529100529
697,"1ozf","PO4",10,"C",172,279,0.616487455197133
697,"1ozf","PO4",10,"N",55,279,0.197132616487455
697,"1ozf","PO4",10,"O",52,279,0.186379928315412
697,"1ozf","PO4",10,"P",0,279,0
697,"1ozf","PO4",10,"S",0,279,0
698,"1p0k","PO4",10,"C",105,165,0.636363636363636
698,"1p0k","PO4",10,"N",27,165,0.163636363636364
698,"1p0k","PO4",10,"O",31,165,0.187878787878788
698,"1p0k","PO4",10,"P",0,165,0
698,"1p0k","PO4",10,"S",2,165,0.0121212121212121
699,"1p1j","PO4",10,"C",162,267,0.606741573033708
699,"1p1j","PO4",10,"N",51,267,0.191011235955056
699,"1p1j","PO4",10,"O",53,267,0.198501872659176
699,"1p1j","PO4",10,"P",0,267,0
699,"1p1j","PO4",10,"S",1,267,0.00374531835205993
700,"1p35","PO4",10,"C",81,130,0.623076923076923
700,"1p35","PO4",10,"N",25,130,0.192307692307692
700,"1p35","PO4",10,"O",23,130,0.176923076923077
700,"1p35","PO4",10,"P",0,130,0
700,"1p35","PO4",10,"S",1,130,0.00769230769230769
701,"1p49","PO4",10,"C",55,97,0.56701030927835
701,"1p49","PO4",10,"N",19,97,0.195876288659794
701,"1p49","PO4",10,"O",21,97,0.216494845360825
701,"1p49","PO4",10,"P",0,97,0
701,"1p49","PO4",10,"S",2,97,0.0206185567010309
702,"1pie","PO4",10,"C",152,251,0.605577689243028
702,"1pie","PO4",10,"N",44,251,0.175298804780877
702,"1pie","PO4",10,"O",53,251,0.211155378486056
702,"1pie","PO4",10,"P",0,251,0
702,"1pie","PO4",10,"S",2,251,0.00796812749003984
703,"1pt7","PO4",10,"C",100,152,0.657894736842105
703,"1pt7","PO4",10,"N",22,152,0.144736842105263
703,"1pt7","PO4",10,"O",29,152,0.190789473684211
703,"1pt7","PO4",10,"P",0,152,0
703,"1pt7","PO4",10,"S",1,152,0.00657894736842105
704,"1ptm","PO4",10,"C",149,222,0.671171171171171
704,"1ptm","PO4",10,"N",37,222,0.166666666666667
704,"1ptm","PO4",10,"O",36,222,0.162162162162162
704,"1ptm","PO4",10,"P",0,222,0
704,"1ptm","PO4",10,"S",0,222,0
705,"1pvw","PO4",10,"C",157,258,0.608527131782946
705,"1pvw","PO4",10,"N",45,258,0.174418604651163
705,"1pvw","PO4",10,"O",54,258,0.209302325581395
705,"1pvw","PO4",10,"P",0,258,0
705,"1pvw","PO4",10,"S",2,258,0.00775193798449612
706,"1q08","PO4",10,"C",80,132,0.606060606060606
706,"1q08","PO4",10,"N",22,132,0.166666666666667
706,"1q08","PO4",10,"O",27,132,0.204545454545455
706,"1q08","PO4",10,"P",0,132,0
706,"1q08","PO4",10,"S",3,132,0.0227272727272727
707,"1q3f","PO4",10,"C",99,151,0.655629139072848
707,"1q3f","PO4",10,"N",28,151,0.185430463576159
707,"1q3f","PO4",10,"O",24,151,0.158940397350993
707,"1q3f","PO4",10,"P",0,151,0
707,"1q3f","PO4",10,"S",0,151,0
708,"1qf5","PO4",10,"C",145,253,0.573122529644269
708,"1qf5","PO4",10,"N",53,253,0.209486166007905
708,"1qf5","PO4",10,"O",55,253,0.217391304347826
708,"1qf5","PO4",10,"P",0,253,0
708,"1qf5","PO4",10,"S",0,253,0
709,"1qfc","PO4",10,"C",131,216,0.606481481481482
709,"1qfc","PO4",10,"N",41,216,0.189814814814815
709,"1qfc","PO4",10,"O",44,216,0.203703703703704
709,"1qfc","PO4",10,"P",0,216,0
709,"1qfc","PO4",10,"S",0,216,0
710,"1qhb","PO4",10,"C",174,281,0.619217081850534
710,"1qhb","PO4",10,"N",58,281,0.206405693950178
710,"1qhb","PO4",10,"O",48,281,0.170818505338078
710,"1qhb","PO4",10,"P",0,281,0
710,"1qhb","PO4",10,"S",1,281,0.00355871886120996
711,"1qlm","PO4",10,"C",148,242,0.611570247933884
711,"1qlm","PO4",10,"N",43,242,0.177685950413223
711,"1qlm","PO4",10,"O",47,242,0.194214876033058
711,"1qlm","PO4",10,"P",0,242,0
711,"1qlm","PO4",10,"S",4,242,0.0165289256198347
712,"1qwt","PO4",10,"C",65,112,0.580357142857143
712,"1qwt","PO4",10,"N",22,112,0.196428571428571
712,"1qwt","PO4",10,"O",23,112,0.205357142857143
712,"1qwt","PO4",10,"P",0,112,0
712,"1qwt","PO4",10,"S",2,112,0.0178571428571429
713,"1rer","PO4",10,"C",55,82,0.670731707317073
713,"1rer","PO4",10,"N",13,82,0.158536585365854
713,"1rer","PO4",10,"O",13,82,0.158536585365854
713,"1rer","PO4",10,"P",0,82,0
713,"1rer","PO4",10,"S",1,82,0.0121951219512195
714,"1rkd","PO4",10,"C",98,155,0.632258064516129
714,"1rkd","PO4",10,"N",26,155,0.167741935483871
714,"1rkd","PO4",10,"O",31,155,0.2
714,"1rkd","PO4",10,"P",0,155,0
714,"1rkd","PO4",10,"S",0,155,0
715,"1rkv","PO4",10,"C",142,224,0.633928571428571
715,"1rkv","PO4",10,"N",36,224,0.160714285714286
715,"1rkv","PO4",10,"O",43,224,0.191964285714286
715,"1rkv","PO4",10,"P",0,224,0
715,"1rkv","PO4",10,"S",3,224,0.0133928571428571
716,"1rli","PO4",10,"C",133,212,0.627358490566038
716,"1rli","PO4",10,"N",37,212,0.174528301886792
716,"1rli","PO4",10,"O",42,212,0.19811320754717
716,"1rli","PO4",10,"P",0,212,0
716,"1rli","PO4",10,"S",0,212,0
717,"1rn4","PO4",10,"C",121,193,0.626943005181347
717,"1rn4","PO4",10,"N",34,193,0.176165803108808
717,"1rn4","PO4",10,"O",38,193,0.196891191709845
717,"1rn4","PO4",10,"P",0,193,0
717,"1rn4","PO4",10,"S",0,193,0
718,"1rv3","PO4",10,"C",104,176,0.590909090909091
718,"1rv3","PO4",10,"N",40,176,0.227272727272727
718,"1rv3","PO4",10,"O",31,176,0.176136363636364
718,"1rv3","PO4",10,"P",0,176,0
718,"1rv3","PO4",10,"S",1,176,0.00568181818181818
719,"1rw9","PO4",10,"C",153,242,0.632231404958678
719,"1rw9","PO4",10,"N",50,242,0.206611570247934
719,"1rw9","PO4",10,"O",39,242,0.161157024793388
719,"1rw9","PO4",10,"P",0,242,0
719,"1rw9","PO4",10,"S",0,242,0
720,"1rxc","PO4",10,"C",137,225,0.608888888888889
720,"1rxc","PO4",10,"N",38,225,0.168888888888889
720,"1rxc","PO4",10,"O",47,225,0.208888888888889
720,"1rxc","PO4",10,"P",0,225,0
720,"1rxc","PO4",10,"S",3,225,0.0133333333333333
721,"1s96","PO4",10,"C",100,164,0.609756097560976
721,"1s96","PO4",10,"N",34,164,0.207317073170732
721,"1s96","PO4",10,"O",30,164,0.182926829268293
721,"1s96","PO4",10,"P",0,164,0
721,"1s96","PO4",10,"S",0,164,0
722,"1sb7","PO4",10,"C",146,227,0.643171806167401
722,"1sb7","PO4",10,"N",40,227,0.176211453744493
722,"1sb7","PO4",10,"O",41,227,0.180616740088106
722,"1sb7","PO4",10,"P",0,227,0
722,"1sb7","PO4",10,"S",0,227,0
723,"1sf3","PO4",10,"C",47,84,0.55952380952381
723,"1sf3","PO4",10,"N",16,84,0.19047619047619
723,"1sf3","PO4",10,"O",20,84,0.238095238095238
723,"1sf3","PO4",10,"P",0,84,0
723,"1sf3","PO4",10,"S",1,84,0.0119047619047619
724,"1sfs","PO4",10,"C",80,130,0.615384615384615
724,"1sfs","PO4",10,"N",24,130,0.184615384615385
724,"1sfs","PO4",10,"O",26,130,0.2
724,"1sfs","PO4",10,"P",0,130,0
724,"1sfs","PO4",10,"S",0,130,0
725,"1tco","PO4",10,"C",149,244,0.610655737704918
725,"1tco","PO4",10,"N",49,244,0.200819672131148
725,"1tco","PO4",10,"O",44,244,0.180327868852459
725,"1tco","PO4",10,"P",0,244,0
725,"1tco","PO4",10,"S",2,244,0.00819672131147541
726,"1tg7","PO4",10,"C",124,215,0.576744186046512
726,"1tg7","PO4",10,"N",41,215,0.190697674418605
726,"1tg7","PO4",10,"O",50,215,0.232558139534884
726,"1tg7","PO4",10,"P",0,215,0
726,"1tg7","PO4",10,"S",0,215,0
727,"1uam","PO4",10,"C",73,115,0.634782608695652
727,"1uam","PO4",10,"N",20,115,0.173913043478261
727,"1uam","PO4",10,"O",20,115,0.173913043478261
727,"1uam","PO4",10,"P",0,115,0
727,"1uam","PO4",10,"S",2,115,0.0173913043478261
728,"1udn","PO4",10,"C",142,231,0.614718614718615
728,"1udn","PO4",10,"N",41,231,0.177489177489178
728,"1udn","PO4",10,"O",45,231,0.194805194805195
728,"1udn","PO4",10,"P",0,231,0
728,"1udn","PO4",10,"S",3,231,0.012987012987013
729,"1uu0","PO4",10,"C",163,247,0.659919028340081
729,"1uu0","PO4",10,"N",41,247,0.165991902834008
729,"1uu0","PO4",10,"O",42,247,0.17004048582996
729,"1uu0","PO4",10,"P",0,247,0
729,"1uu0","PO4",10,"S",1,247,0.00404858299595142
730,"1uw3","PO4",10,"C",64,104,0.615384615384615
730,"1uw3","PO4",10,"N",19,104,0.182692307692308
730,"1uw3","PO4",10,"O",21,104,0.201923076923077
730,"1uw3","PO4",10,"P",0,104,0
730,"1uw3","PO4",10,"S",0,104,0
731,"1uwg","PO4",10,"C",100,153,0.65359477124183
731,"1uwg","PO4",10,"N",24,153,0.156862745098039
731,"1uwg","PO4",10,"O",29,153,0.189542483660131
731,"1uwg","PO4",10,"P",0,153,0
731,"1uwg","PO4",10,"S",0,153,0
732,"1uwv","PO4",10,"C",72,119,0.605042016806723
732,"1uwv","PO4",10,"N",26,119,0.218487394957983
732,"1uwv","PO4",10,"O",21,119,0.176470588235294
732,"1uwv","PO4",10,"P",0,119,0
732,"1uwv","PO4",10,"S",0,119,0
733,"1v04","PO4",10,"C",173,278,0.622302158273381
733,"1v04","PO4",10,"N",49,278,0.176258992805755
733,"1v04","PO4",10,"O",55,278,0.197841726618705
733,"1v04","PO4",10,"P",0,278,0
733,"1v04","PO4",10,"S",1,278,0.00359712230215827
734,"1v2i","PO4",10,"C",137,219,0.625570776255708
734,"1v2i","PO4",10,"N",39,219,0.178082191780822
734,"1v2i","PO4",10,"O",41,219,0.187214611872146
734,"1v2i","PO4",10,"P",0,219,0
734,"1v2i","PO4",10,"S",2,219,0.0091324200913242
735,"1v2x","PO4",10,"C",82,132,0.621212121212121
735,"1v2x","PO4",10,"N",25,132,0.189393939393939
735,"1v2x","PO4",10,"O",25,132,0.189393939393939
735,"1v2x","PO4",10,"P",0,132,0
735,"1v2x","PO4",10,"S",0,132,0
736,"1v33","PO4",10,"C",148,232,0.637931034482759
736,"1v33","PO4",10,"N",43,232,0.185344827586207
736,"1v33","PO4",10,"O",41,232,0.176724137931034
736,"1v33","PO4",10,"P",0,232,0
736,"1v33","PO4",10,"S",0,232,0
737,"1v9f","PO4",10,"C",123,200,0.615
737,"1v9f","PO4",10,"N",40,200,0.2
737,"1v9f","PO4",10,"O",36,200,0.18
737,"1v9f","PO4",10,"P",0,200,0
737,"1v9f","PO4",10,"S",1,200,0.005
738,"1vdr","PO4",10,"C",74,124,0.596774193548387
738,"1vdr","PO4",10,"N",29,124,0.233870967741935
738,"1vdr","PO4",10,"O",20,124,0.161290322580645
738,"1vdr","PO4",10,"P",0,124,0
738,"1vdr","PO4",10,"S",1,124,0.00806451612903226
739,"1vj5","PO4",10,"C",167,253,0.660079051383399
739,"1vj5","PO4",10,"N",38,253,0.150197628458498
739,"1vj5","PO4",10,"O",45,253,0.177865612648221
739,"1vj5","PO4",10,"P",0,253,0
739,"1vj5","PO4",10,"S",3,253,0.0118577075098814
740,"1vkf","PO4",10,"C",115,173,0.664739884393064
740,"1vkf","PO4",10,"N",30,173,0.173410404624277
740,"1vkf","PO4",10,"O",28,173,0.161849710982659
740,"1vkf","PO4",10,"P",0,173,0
740,"1vkf","PO4",10,"S",0,173,0
741,"1vkk","PO4",10,"C",95,144,0.659722222222222
741,"1vkk","PO4",10,"N",24,144,0.166666666666667
741,"1vkk","PO4",10,"O",23,144,0.159722222222222
741,"1vkk","PO4",10,"P",0,144,0
741,"1vkk","PO4",10,"S",2,144,0.0138888888888889
742,"1vl8","PO4",10,"C",65,98,0.663265306122449
742,"1vl8","PO4",10,"N",18,98,0.183673469387755
742,"1vl8","PO4",10,"O",15,98,0.153061224489796
742,"1vl8","PO4",10,"P",0,98,0
742,"1vl8","PO4",10,"S",0,98,0
743,"1vlp","PO4",10,"C",123,212,0.580188679245283
743,"1vlp","PO4",10,"N",42,212,0.19811320754717
743,"1vlp","PO4",10,"O",47,212,0.221698113207547
743,"1vlp","PO4",10,"P",0,212,0
743,"1vlp","PO4",10,"S",0,212,0
744,"1vlv","PO4",10,"C",143,232,0.616379310344828
744,"1vlv","PO4",10,"N",46,232,0.198275862068966
744,"1vlv","PO4",10,"O",41,232,0.176724137931034
744,"1vlv","PO4",10,"P",0,232,0
744,"1vlv","PO4",10,"S",2,232,0.00862068965517241
745,"1vqv","PO4",10,"C",66,113,0.584070796460177
745,"1vqv","PO4",10,"N",23,113,0.20353982300885
745,"1vqv","PO4",10,"O",24,113,0.212389380530973
745,"1vqv","PO4",10,"P",0,113,0
745,"1vqv","PO4",10,"S",0,113,0
746,"1wa6","PO4",10,"C",157,241,0.651452282157676
746,"1wa6","PO4",10,"N",41,241,0.170124481327801
746,"1wa6","PO4",10,"O",43,241,0.178423236514523
746,"1wa6","PO4",10,"P",0,241,0
746,"1wa6","PO4",10,"S",0,241,0
747,"1wbh","PO4",10,"C",110,174,0.632183908045977
747,"1wbh","PO4",10,"N",31,174,0.17816091954023
747,"1wbh","PO4",10,"O",32,174,0.183908045977011
747,"1wbh","PO4",10,"P",0,174,0
747,"1wbh","PO4",10,"S",1,174,0.00574712643678161
748,"1wcf","PO4",10,"C",146,237,0.616033755274262
748,"1wcf","PO4",10,"N",36,237,0.151898734177215
748,"1wcf","PO4",10,"O",54,237,0.227848101265823
748,"1wcf","PO4",10,"P",0,237,0
748,"1wcf","PO4",10,"S",1,237,0.00421940928270042
749,"1wvq","PO4",10,"C",54,84,0.642857142857143
749,"1wvq","PO4",10,"N",17,84,0.202380952380952
749,"1wvq","PO4",10,"O",13,84,0.154761904761905
749,"1wvq","PO4",10,"P",0,84,0
749,"1wvq","PO4",10,"S",0,84,0
750,"1wxx","PO4",10,"C",44,73,0.602739726027397
750,"1wxx","PO4",10,"N",15,73,0.205479452054795
750,"1wxx","PO4",10,"O",14,73,0.191780821917808
750,"1wxx","PO4",10,"P",0,73,0
750,"1wxx","PO4",10,"S",0,73,0
751,"1wzc","PO4",10,"C",171,284,0.602112676056338
751,"1wzc","PO4",10,"N",46,284,0.161971830985915
751,"1wzc","PO4",10,"O",64,284,0.225352112676056
751,"1wzc","PO4",10,"P",0,284,0
751,"1wzc","PO4",10,"S",3,284,0.0105633802816901
752,"1x86","PO4",10,"C",120,183,0.655737704918033
752,"1x86","PO4",10,"N",27,183,0.147540983606557
752,"1x86","PO4",10,"O",33,183,0.180327868852459
752,"1x86","PO4",10,"P",0,183,0
752,"1x86","PO4",10,"S",3,183,0.0163934426229508
753,"1xjo","PO4",10,"C",119,210,0.566666666666667
753,"1xjo","PO4",10,"N",42,210,0.2
753,"1xjo","PO4",10,"O",49,210,0.233333333333333
753,"1xjo","PO4",10,"P",0,210,0
753,"1xjo","PO4",10,"S",0,210,0
754,"1y89","PO4",10,"C",125,208,0.600961538461538
754,"1y89","PO4",10,"N",41,208,0.197115384615385
754,"1y89","PO4",10,"O",42,208,0.201923076923077
754,"1y89","PO4",10,"P",0,208,0
754,"1y89","PO4",10,"S",0,208,0
755,"1yb0","PO4",10,"C",129,208,0.620192307692308
755,"1yb0","PO4",10,"N",40,208,0.192307692307692
755,"1yb0","PO4",10,"O",37,208,0.177884615384615
755,"1yb0","PO4",10,"P",0,208,0
755,"1yb0","PO4",10,"S",2,208,0.00961538461538462
756,"1yr9","PO4",10,"C",82,138,0.594202898550725
756,"1yr9","PO4",10,"N",28,138,0.202898550724638
756,"1yr9","PO4",10,"O",28,138,0.202898550724638
756,"1yr9","PO4",10,"P",0,138,0
756,"1yr9","PO4",10,"S",0,138,0
757,"1yrr","PO4",10,"C",140,234,0.598290598290598
757,"1yrr","PO4",10,"N",46,234,0.196581196581197
757,"1yrr","PO4",10,"O",48,234,0.205128205128205
757,"1yrr","PO4",10,"P",0,234,0
757,"1yrr","PO4",10,"S",0,234,0
758,"1ywf","PO4",10,"C",209,310,0.674193548387097
758,"1ywf","PO4",10,"N",46,310,0.148387096774194
758,"1ywf","PO4",10,"O",53,310,0.170967741935484
758,"1ywf","PO4",10,"P",0,310,0
758,"1ywf","PO4",10,"S",2,310,0.00645161290322581
759,"1z5g","PO4",10,"C",168,265,0.633962264150943
759,"1z5g","PO4",10,"N",42,265,0.158490566037736
759,"1z5g","PO4",10,"O",54,265,0.20377358490566
759,"1z5g","PO4",10,"P",0,265,0
759,"1z5g","PO4",10,"S",1,265,0.00377358490566038
760,"1z6a","PO4",10,"C",85,122,0.69672131147541
760,"1z6a","PO4",10,"N",17,122,0.139344262295082
760,"1z6a","PO4",10,"O",20,122,0.163934426229508
760,"1z6a","PO4",10,"P",0,122,0
760,"1z6a","PO4",10,"S",0,122,0
761,"1z7m","PO4",10,"C",74,119,0.621848739495798
761,"1z7m","PO4",10,"N",20,119,0.168067226890756
761,"1z7m","PO4",10,"O",24,119,0.201680672268908
761,"1z7m","PO4",10,"P",0,119,0
761,"1z7m","PO4",10,"S",1,119,0.00840336134453781
762,"1zc0","PO4",10,"C",159,257,0.618677042801556
762,"1zc0","PO4",10,"N",50,257,0.194552529182879
762,"1zc0","PO4",10,"O",45,257,0.175097276264591
762,"1zc0","PO4",10,"P",0,257,0
762,"1zc0","PO4",10,"S",3,257,0.0116731517509728
763,"1zcn","PO4",10,"C",91,159,0.572327044025157
763,"1zcn","PO4",10,"N",36,159,0.226415094339623
763,"1zcn","PO4",10,"O",30,159,0.188679245283019
763,"1zcn","PO4",10,"P",0,159,0
763,"1zcn","PO4",10,"S",2,159,0.0125786163522013
764,"1zui","PO4",10,"C",130,211,0.616113744075829
764,"1zui","PO4",10,"N",38,211,0.180094786729858
764,"1zui","PO4",10,"O",40,211,0.18957345971564
764,"1zui","PO4",10,"P",0,211,0
764,"1zui","PO4",10,"S",3,211,0.014218009478673
765,"1zwk","PO4",10,"C",124,202,0.613861386138614
765,"1zwk","PO4",10,"N",39,202,0.193069306930693
765,"1zwk","PO4",10,"O",38,202,0.188118811881188
765,"1zwk","PO4",10,"P",0,202,0
765,"1zwk","PO4",10,"S",1,202,0.00495049504950495
766,"1zwx","PO4",10,"C",149,240,0.620833333333333
766,"1zwx","PO4",10,"N",37,240,0.154166666666667
766,"1zwx","PO4",10,"O",54,240,0.225
766,"1zwx","PO4",10,"P",0,240,0
766,"1zwx","PO4",10,"S",0,240,0
767,"2a3l","PO4",10,"C",82,134,0.611940298507463
767,"2a3l","PO4",10,"N",28,134,0.208955223880597
767,"2a3l","PO4",10,"O",24,134,0.17910447761194
767,"2a3l","PO4",10,"P",0,134,0
767,"2a3l","PO4",10,"S",0,134,0
768,"2a96","PO4",10,"C",162,264,0.613636363636364
768,"2a96","PO4",10,"N",52,264,0.196969696969697
768,"2a96","PO4",10,"O",49,264,0.185606060606061
768,"2a96","PO4",10,"P",0,264,0
768,"2a96","PO4",10,"S",1,264,0.00378787878787879
769,"2acx","PO4",10,"C",92,154,0.597402597402597
769,"2acx","PO4",10,"N",36,154,0.233766233766234
769,"2acx","PO4",10,"O",25,154,0.162337662337662
769,"2acx","PO4",10,"P",0,154,0
769,"2acx","PO4",10,"S",1,154,0.00649350649350649
770,"2aml","PO4",10,"C",144,239,0.602510460251046
770,"2aml","PO4",10,"N",39,239,0.163179916317992
770,"2aml","PO4",10,"O",56,239,0.234309623430962
770,"2aml","PO4",10,"P",0,239,0
770,"2aml","PO4",10,"S",0,239,0
771,"2an4","PO4",10,"C",78,122,0.639344262295082
771,"2an4","PO4",10,"N",25,122,0.204918032786885
771,"2an4","PO4",10,"O",19,122,0.155737704918033
771,"2an4","PO4",10,"P",0,122,0
771,"2an4","PO4",10,"S",0,122,0
772,"2ark","PO4",10,"C",111,186,0.596774193548387
772,"2ark","PO4",10,"N",34,186,0.182795698924731
772,"2ark","PO4",10,"O",41,186,0.220430107526882
772,"2ark","PO4",10,"P",0,186,0
772,"2ark","PO4",10,"S",0,186,0
773,"2b44","PO4",10,"C",151,259,0.583011583011583
773,"2b44","PO4",10,"N",56,259,0.216216216216216
773,"2b44","PO4",10,"O",51,259,0.196911196911197
773,"2b44","PO4",10,"P",0,259,0
773,"2b44","PO4",10,"S",1,259,0.00386100386100386
774,"2c1w","PO4",10,"C",122,198,0.616161616161616
774,"2c1w","PO4",10,"N",41,198,0.207070707070707
774,"2c1w","PO4",10,"O",34,198,0.171717171717172
774,"2c1w","PO4",10,"P",0,198,0
774,"2c1w","PO4",10,"S",1,198,0.00505050505050505
775,"2c30","PO4",10,"C",75,116,0.646551724137931
775,"2c30","PO4",10,"N",24,116,0.206896551724138
775,"2c30","PO4",10,"O",17,116,0.146551724137931
775,"2c30","PO4",10,"P",0,116,0
775,"2c30","PO4",10,"S",0,116,0
776,"2c4n","PO4",10,"C",140,226,0.619469026548673
776,"2c4n","PO4",10,"N",40,226,0.176991150442478
776,"2c4n","PO4",10,"O",46,226,0.20353982300885
776,"2c4n","PO4",10,"P",0,226,0
776,"2c4n","PO4",10,"S",0,226,0
777,"2c6p","PO4",10,"C",163,263,0.619771863117871
777,"2c6p","PO4",10,"N",48,263,0.182509505703422
777,"2c6p","PO4",10,"O",52,263,0.197718631178707
777,"2c6p","PO4",10,"P",0,263,0
777,"2c6p","PO4",10,"S",0,263,0
778,"2c91","PO4",10,"C",69,110,0.627272727272727
778,"2c91","PO4",10,"N",20,110,0.181818181818182
778,"2c91","PO4",10,"O",21,110,0.190909090909091
778,"2c91","PO4",10,"P",0,110,0
778,"2c91","PO4",10,"S",0,110,0
779,"2ccl","PO4",10,"C",48,81,0.592592592592593
779,"2ccl","PO4",10,"N",16,81,0.197530864197531
779,"2ccl","PO4",10,"O",17,81,0.209876543209877
779,"2ccl","PO4",10,"P",0,81,0
779,"2ccl","PO4",10,"S",0,81,0
780,"2chp","PO4",10,"C",59,83,0.710843373493976
780,"2chp","PO4",10,"N",11,83,0.132530120481928
780,"2chp","PO4",10,"O",13,83,0.156626506024096
780,"2chp","PO4",10,"P",0,83,0
780,"2chp","PO4",10,"S",0,83,0
781,"2ck3","PO4",10,"C",91,139,0.654676258992806
781,"2ck3","PO4",10,"N",22,139,0.158273381294964
781,"2ck3","PO4",10,"O",25,139,0.179856115107914
781,"2ck3","PO4",10,"P",0,139,0
781,"2ck3","PO4",10,"S",1,139,0.00719424460431655
782,"2cm6","PO4",10,"C",78,115,0.678260869565217
782,"2cm6","PO4",10,"N",17,115,0.147826086956522
782,"2cm6","PO4",10,"O",20,115,0.173913043478261
782,"2cm6","PO4",10,"P",0,115,0
782,"2cm6","PO4",10,"S",0,115,0
783,"2cmw","PO4",10,"C",101,156,0.647435897435897
783,"2cmw","PO4",10,"N",28,156,0.17948717948718
783,"2cmw","PO4",10,"O",27,156,0.173076923076923
783,"2cmw","PO4",10,"P",0,156,0
783,"2cmw","PO4",10,"S",0,156,0
784,"2cns","PO4",10,"C",123,195,0.630769230769231
784,"2cns","PO4",10,"N",38,195,0.194871794871795
784,"2cns","PO4",10,"O",34,195,0.174358974358974
784,"2cns","PO4",10,"P",0,195,0
784,"2cns","PO4",10,"S",0,195,0
785,"2cx7","PO4",10,"C",55,94,0.585106382978723
785,"2cx7","PO4",10,"N",17,94,0.180851063829787
785,"2cx7","PO4",10,"O",22,94,0.234042553191489
785,"2cx7","PO4",10,"P",0,94,0
785,"2cx7","PO4",10,"S",0,94,0
786,"2cxn","PO4",10,"C",134,215,0.623255813953488
786,"2cxn","PO4",10,"N",38,215,0.176744186046512
786,"2cxn","PO4",10,"O",43,215,0.2
786,"2cxn","PO4",10,"P",0,215,0
786,"2cxn","PO4",10,"S",0,215,0
787,"2d0d","PO4",10,"C",54,91,0.593406593406593
787,"2d0d","PO4",10,"N",17,91,0.186813186813187
787,"2d0d","PO4",10,"O",20,91,0.21978021978022
787,"2d0d","PO4",10,"P",0,91,0
787,"2d0d","PO4",10,"S",0,91,0
788,"2dc6","PO4",10,"C",72,104,0.692307692307692
788,"2dc6","PO4",10,"N",15,104,0.144230769230769
