"channel","threshold","binding_site_index","ligand_group","smooth_value","mean_value","sd_value"
"ILR1",16,19,"AMP",0.845241991431716,0.912675934538511,0.0427562309853924
"ILR1",16,14,"AMP",0.934485790383301,0.912675934538511,0.0427562309853924
"ILR1",16,53,"AMP",0.973563632567174,0.912675934538511,0.0427562309853924
"ILR1",16.1,7,"AMP",0.933707818822829,0.912291557814915,0.0429046121167432
"ILR1",16.1,37,"AMP",0.911866286357725,0.912291557814915,0.0429046121167432
"ILR1",16.1,55,"AMP",0.857353940238064,0.912291557814915,0.0429046121167432
"ILR1",16.1,33,"AMP",0.770856479294847,0.912291557814915,0.0429046121167432
"ILR1",16.1,32,"AMP",0.915012398453721,0.912291557814915,0.0429046121167432
"ILR1",16.1,8,"AMP",0.835841010856951,0.912291557814915,0.0429046121167432
"ILR1",16.1,36,"AMP",0.906068996821515,0.912291557814915,0.0429046121167432
"ILR1",16.1,31,"AMP",0.9103941917707,0.912291557814915,0.0429046121167432
"ILR1",16.1,5,"AMP",0.934997950779248,0.912291557814915,0.0429046121167432
"ILR1",16.1,38,"AMP",0.95432741994001,0.912291557814915,0.0429046121167432
"ILR1",16.1,34,"AMP",0.901064817518762,0.912291557814915,0.0429046121167432
"ILR1",16.1,60,"AMP",0.932002414326999,0.912291557814915,0.0429046121167432
"ILR1",16.1,3,"AMP",0.899483218400608,0.912291557814915,0.0429046121167432
"ILR1",16.1,12,"AMP",0.941187817698955,0.912291557814915,0.0429046121167432
"ILR1",16.1,9,"AMP",0.957162934274467,0.912291557814915,0.0429046121167432
"ILR1",16.1,19,"AMP",0.843737611612645,0.912291557814915,0.0429046121167432
"ILR1",16.1,57,"AMP",0.893330278595979,0.912291557814915,0.0429046121167432
"ILR1",16.1,28,"AMP",1.00324928974547,0.912291557814915,0.0429046121167432
"ILR1",16.1,58,"AMP",0.924210860504387,0.912291557814915,0.0429046121167432
"ILR1",16.1,6,"AMP",0.884176699223561,0.912291557814915,0.0429046121167432
"ILR1",16.1,2,"AMP",0.951689853956952,0.912291557814915,0.0429046121167432
"ILR1",16.1,35,"AMP",0.90470436348325,0.912291557814915,0.0429046121167432
"ILR1",16.1,23,"AMP",0.86318771925755,0.912291557814915,0.0429046121167432
"ILR1",16.1,18,"AMP",0.849175928848786,0.912291557814915,0.0429046121167432
"ILR1",16.1,45,"AMP",0.904897159310217,0.912291557814915,0.0429046121167432
"ILR1",16.1,27,"AMP",0.89718084198882,0.912291557814915,0.0429046121167432
"ILR1",16.1,24,"AMP",0.894987376680581,0.912291557814915,0.0429046121167432
"ILR1",16.1,4,"AMP",0.915045431550984,0.912291557814915,0.0429046121167432
"ILR1",16.1,13,"AMP",0.885077683830732,0.912291557814915,0.0429046121167432
"ILR1",16.1,10,"AMP",0.902354226452756,0.912291557814915,0.0429046121167432
"ILR1",16.1,22,"AMP",0.872270750225638,0.912291557814915,0.0429046121167432
"ILR1",16.1,17,"AMP",0.95432155023347,0.912291557814915,0.0429046121167432
"ILR1",16.1,44,"AMP",0.874613298210561,0.912291557814915,0.0429046121167432
"ILR1",16.1,29,"AMP",0.940035254914082,0.912291557814915,0.0429046121167432
"ILR1",16.1,56,"AMP",0.892816976419706,0.912291557814915,0.0429046121167432
"ILR1",16.1,54,"AMP",0.861668567867252,0.912291557814915,0.0429046121167432
"ILR1",16.1,11,"AMP",0.891504436633554,0.912291557814915,0.0429046121167432
"ILR1",16.1,39,"AMP",0.885707384285255,0.912291557814915,0.0429046121167432
"ILR1",16.1,30,"AMP",0.960284172546257,0.912291557814915,0.0429046121167432
"ILR1",16.1,40,"AMP",0.9251091989849,0.912291557814915,0.0429046121167432
"ILR1",16.1,1,"AMP",0.945115236771946,0.912291557814915,0.0429046121167432
"ILR1",16.1,25,"AMP",0.892252791148893,0.912291557814915,0.0429046121167432
"ILR1",16.1,52,"AMP",0.869089843225291,0.912291557814915,0.0429046121167432
"ILR1",16.1,59,"AMP",0.883571390505848,0.912291557814915,0.0429046121167432
"ILR1",16.1,14,"AMP",0.930542940751509,0.912291557814915,0.0429046121167432
"ILR1",16.1,41,"AMP",0.921666160803017,0.912291557814915,0.0429046121167432
"ILR1",16.1,20,"AMP",0.866708253380386,0.912291557814915,0.0429046121167432
"ILR1",16.1,51,"AMP",1.00793377390315,0.912291557814915,0.0429046121167432
"ILR1",16.1,21,"AMP",0.960944591661549,0.912291557814915,0.0429046121167432
"ILR1",16.1,48,"AMP",0.943632486490842,0.912291557814915,0.0429046121167432
"ILR1",16.1,46,"AMP",0.938854962230475,0.912291557814915,0.0429046121167432
"ILR1",16.1,49,"AMP",0.924216855480996,0.912291557814915,0.0429046121167432
"ILR1",16.1,47,"AMP",1.01428678562258,0.912291557814915,0.0429046121167432
"ILR1",16.1,26,"AMP",0.915985203205734,0.912291557814915,0.0429046121167432
"ILR1",16.1,53,"AMP",0.976642903134629,0.912291557814915,0.0429046121167432
"ILR1",16.1,16,"AMP",0.901090162795764,0.912291557814915,0.0429046121167432
"ILR1",16.1,42,"AMP",0.895164193932778,0.912291557814915,0.0429046121167432
"ILR1",16.1,43,"AMP",0.95910869508816,0.912291557814915,0.0429046121167432
"ILR1",16.1,15,"AMP",0.925913937007277,0.912291557814915,0.0429046121167432
"ILR1",16.1,50,"AMP",0.928107690835349,0.912291557814915,0.0429046121167432
"ILR1",16.2,32,"AMP",0.914165794650128,0.911872812464213,0.0427892369013251
"ILR1",16.2,31,"AMP",0.912607322892764,0.911872812464213,0.0427892369013251
"ILR1",16.2,2,"AMP",0.950505231824785,0.911872812464213,0.0427892369013251
"ILR1",16.2,6,"AMP",0.881978237904805,0.911872812464213,0.0427892369013251
"ILR1",16.2,34,"AMP",0.900370999106367,0.911872812464213,0.0427892369013251
"ILR1",16.2,30,"AMP",0.95767846844864,0.911872812464213,0.0427892369013251
"ILR1",16.2,28,"AMP",1.00367174781548,0.911872812464213,0.0427892369013251
"ILR1",16.2,55,"AMP",0.854333419131263,0.911872812464213,0.0427892369013251
"ILR1",16.2,18,"AMP",0.851506391910284,0.911872812464213,0.0427892369013251
"ILR1",16.2,19,"AMP",0.8426936928464,0.911872812464213,0.0427892369013251
"ILR1",16.2,57,"AMP",0.893917334479661,0.911872812464213,0.0427892369013251
"ILR1",16.2,23,"AMP",0.862486152367921,0.911872812464213,0.0427892369013251
"ILR1",16.2,58,"AMP",0.923386345485969,0.911872812464213,0.0427892369013251
"ILR1",16.2,29,"AMP",0.936212248927416,0.911872812464213,0.0427892369013251
"ILR1",16.2,37,"AMP",0.910908847702908,0.911872812464213,0.0427892369013251
"ILR1",16.2,22,"AMP",0.868064716558341,0.911872812464213,0.0427892369013251
"ILR1",16.2,35,"AMP",0.902910952520257,0.911872812464213,0.0427892369013251
"ILR1",16.2,38,"AMP",0.951269696164868,0.911872812464213,0.0427892369013251
"ILR1",16.2,9,"AMP",0.956115011742553,0.911872812464213,0.0427892369013251
"ILR1",16.2,21,"AMP",0.957671368255353,0.911872812464213,0.0427892369013251
"ILR1",16.2,36,"AMP",0.905397875265573,0.911872812464213,0.0427892369013251
"ILR1",16.2,46,"AMP",0.937297714215894,0.911872812464213,0.0427892369013251
"ILR1",16.2,24,"AMP",0.894842428367672,0.911872812464213,0.0427892369013251
"ILR1",16.2,25,"AMP",0.884702829497289,0.911872812464213,0.0427892369013251
"ILR1",16.2,52,"AMP",0.874429032642237,0.911872812464213,0.0427892369013251
"ILR1",16.2,49,"AMP",0.923178938204127,0.911872812464213,0.0427892369013251
"ILR1",16.2,44,"AMP",0.875553675343159,0.911872812464213,0.0427892369013251
"ILR1",16.2,56,"AMP",0.891006153871119,0.911872812464213,0.0427892369013251
"ILR1",16.2,3,"AMP",0.896369046525996,0.911872812464213,0.0427892369013251
"ILR1",16.2,14,"AMP",0.928092431173134,0.911872812464213,0.0427892369013251
"ILR1",16.2,41,"AMP",0.920916186517889,0.911872812464213,0.0427892369013251
"ILR1",16.2,33,"AMP",0.772518363639851,0.911872812464213,0.0427892369013251
"ILR1",16.2,45,"AMP",0.902565374653859,0.911872812464213,0.0427892369013251
"ILR1",16.2,39,"AMP",0.884124008332852,0.911872812464213,0.0427892369013251
"ILR1",16.2,12,"AMP",0.943019471946141,0.911872812464213,0.0427892369013251
"ILR1",16.2,1,"AMP",0.946324096332697,0.911872812464213,0.0427892369013251
"ILR1",16.2,42,"AMP",0.895476692808386,0.911872812464213,0.0427892369013251
"ILR1",16.2,10,"AMP",0.903952583643181,0.911872812464213,0.0427892369013251
"ILR1",16.2,26,"AMP",0.919733771281869,0.911872812464213,0.0427892369013251
"ILR1",16.2,40,"AMP",0.928483369024914,0.911872812464213,0.0427892369013251
"ILR1",16.2,20,"AMP",0.863674093216968,0.911872812464213,0.0427892369013251
"ILR1",16.2,43,"AMP",0.959369630337549,0.911872812464213,0.0427892369013251
"ILR1",16.2,13,"AMP",0.884890002154571,0.911872812464213,0.0427892369013251
"ILR1",16.2,53,"AMP",0.977664369537206,0.911872812464213,0.0427892369013251
"ILR1",16.2,11,"AMP",0.89339272861037,0.911872812464213,0.0427892369013251
"ILR1",16.2,4,"AMP",0.918476767751921,0.911872812464213,0.0427892369013251
"ILR1",16.2,8,"AMP",0.839004331845507,0.911872812464213,0.0427892369013251
"ILR1",16.2,54,"AMP",0.861847200283435,0.911872812464213,0.0427892369013251
"ILR1",16.2,27,"AMP",0.896097853181562,0.911872812464213,0.0427892369013251
"ILR1",16.2,5,"AMP",0.929285648704408,0.911872812464213,0.0427892369013251
"ILR1",16.2,15,"AMP",0.927888485940008,0.911872812464213,0.0427892369013251
"ILR1",16.2,59,"AMP",0.887781205348398,0.911872812464213,0.0427892369013251
"ILR1",16.2,50,"AMP",0.931724975731644,0.911872812464213,0.0427892369013251
"ILR1",16.2,51,"AMP",1.00876137326412,0.911872812464213,0.0427892369013251
"ILR1",16.2,17,"AMP",0.952323495631872,0.911872812464213,0.0427892369013251
"ILR1",16.2,7,"AMP",0.929722097986963,0.911872812464213,0.0427892369013251
"ILR1",16.2,60,"AMP",0.932486509931823,0.911872812464213,0.0427892369013251
"ILR1",16.2,48,"AMP",0.94345078027048,0.911872812464213,0.0427892369013251
"ILR1",16.2,47,"AMP",1.0161632485653,0.911872812464213,0.0427892369013251
"ILR1",16.2,16,"AMP",0.897925925534664,0.911872812464213,0.0427892369013251
"ILR1",16.3,55,"AMP",0.853783721274717,0.911404083338879,0.0423273436734562
"ILR1",16.3,9,"AMP",0.954206532344451,0.911404083338879,0.0423273436734562
"ILR1",16.3,30,"AMP",0.955371164445737,0.911404083338879,0.0423273436734562
"ILR1",16.3,22,"AMP",0.86374118262804,0.911404083338879,0.0423273436734562
"ILR1",16.3,37,"AMP",0.907662434754536,0.911404083338879,0.0423273436734562
"ILR1",16.3,23,"AMP",0.862844336398601,0.911404083338879,0.0423273436734562
"ILR1",16.3,33,"AMP",0.774055320691482,0.911404083338879,0.0423273436734562
"ILR1",16.3,18,"AMP",0.855157439949986,0.911404083338879,0.0423273436734562
"ILR1",16.3,10,"AMP",0.903191257585553,0.911404083338879,0.0423273436734562
"ILR1",16.3,58,"AMP",0.924426881564924,0.911404083338879,0.0423273436734562
"ILR1",16.3,31,"AMP",0.913887987491042,0.911404083338879,0.0423273436734562
"ILR1",16.3,11,"AMP",0.894367758158642,0.911404083338879,0.0423273436734562
"ILR1",16.3,6,"AMP",0.879464791315489,0.911404083338879,0.0423273436734562
"ILR1",16.3,35,"AMP",0.902796517395886,0.911404083338879,0.0423273436734562
"ILR1",16.3,53,"AMP",0.976323918144135,0.911404083338879,0.0423273436734562
"ILR1",16.3,27,"AMP",0.896826432267254,0.911404083338879,0.0423273436734562
"ILR1",16.3,46,"AMP",0.935272889127275,0.911404083338879,0.0423273436734562
"ILR1",16.3,34,"AMP",0.899386252555722,0.911404083338879,0.0423273436734562
"ILR1",16.3,52,"AMP",0.879630642510605,0.911404083338879,0.0423273436734562
"ILR1",16.3,28,"AMP",1.00240058016899,0.911404083338879,0.0423273436734562
"ILR1",16.3,13,"AMP",0.884110120204311,0.911404083338879,0.0423273436734562
"ILR1",16.3,29,"AMP",0.933993220651943,0.911404083338879,0.0423273436734562
"ILR1",16.3,56,"AMP",0.89140471392237,0.911404083338879,0.0423273436734562
"ILR1",16.3,59,"AMP",0.889797922889799,0.911404083338879,0.0423273436734562
"ILR1",16.3,41,"AMP",0.920432258869203,0.911404083338879,0.0423273436734562
"ILR1",16.3,14,"AMP",0.927765000175517,0.911404083338879,0.0423273436734562
"ILR1",16.3,21,"AMP",0.954747954466941,0.911404083338879,0.0423273436734562
"ILR1",16.3,12,"AMP",0.945348354765297,0.911404083338879,0.0423273436734562
"ILR1",16.3,39,"AMP",0.88391483999437,0.911404083338879,0.0423273436734562
"ILR1",16.3,36,"AMP",0.905745543186604,0.911404083338879,0.0423273436734562
"ILR1",16.3,24,"AMP",0.895204969803074,0.911404083338879,0.0423273436734562
"ILR1",16.3,19,"AMP",0.842229408040179,0.911404083338879,0.0423273436734562
"ILR1",16.3,40,"AMP",0.93160427335007,0.911404083338879,0.0423273436734562
"ILR1",16.3,4,"AMP",0.921584350237941,0.911404083338879,0.0423273436734562
"ILR1",16.3,20,"AMP",0.859761453654036,0.911404083338879,0.0423273436734562
"ILR1",16.3,8,"AMP",0.842424792071991,0.911404083338879,0.0423273436734562
"ILR1",16.3,26,"AMP",0.923057806668981,0.911404083338879,0.0423273436734562
"ILR1",16.3,50,"AMP",0.93414391320101,0.911404083338879,0.0423273436734562
"ILR1",16.3,60,"AMP",0.934232437784048,0.911404083338879,0.0423273436734562
"ILR1",16.3,38,"AMP",0.949560105576805,0.911404083338879,0.0423273436734562
"ILR1",16.3,54,"AMP",0.861759266563926,0.911404083338879,0.0423273436734562
"ILR1",16.3,51,"AMP",1.0084507212782,0.911404083338879,0.0423273436734562
"ILR1",16.3,16,"AMP",0.893531412030985,0.911404083338879,0.0423273436734562
"ILR1",16.3,1,"AMP",0.944658682835262,0.911404083338879,0.0423273436734562
"ILR1",16.3,25,"AMP",0.880865384162072,0.911404083338879,0.0423273436734562
"ILR1",16.3,49,"AMP",0.920427146456382,0.911404083338879,0.0423273436734562
"ILR1",16.3,45,"AMP",0.900087861773653,0.911404083338879,0.0423273436734562
"ILR1",16.3,17,"AMP",0.94982980567177,0.911404083338879,0.0423273436734562
"ILR1",16.3,47,"AMP",1.01497975648103,0.911404083338879,0.0423273436734562
"ILR1",16.3,43,"AMP",0.959016594284272,0.911404083338879,0.0423273436734562
"ILR1",16.3,7,"AMP",0.925308485011778,0.911404083338879,0.0423273436734562
"ILR1",16.3,3,"AMP",0.894854240778811,0.911404083338879,0.0423273436734562
"ILR1",16.3,2,"AMP",0.948542528774489,0.911404083338879,0.0423273436734562
"ILR1",16.3,57,"AMP",0.897097920048011,0.911404083338879,0.0423273436734562
"ILR1",16.3,5,"AMP",0.924380099166332,0.911404083338879,0.0423273436734562
"ILR1",16.3,44,"AMP",0.874960345007179,0.911404083338879,0.0423273436734562
"ILR1",16.3,42,"AMP",0.896055328090613,0.911404083338879,0.0423273436734562
"ILR1",16.3,48,"AMP",0.942264030645881,0.911404083338879,0.0423273436734562
"ILR1",16.3,32,"AMP",0.91182383626425,0.911404083338879,0.0423273436734562
"ILR1",16.3,15,"AMP",0.929490074720265,0.911404083338879,0.0423273436734562
"ILR1",16.4,59,"AMP",0.890015943293616,0.910909758858048,0.0416478934556748
"ILR1",16.4,13,"AMP",0.882975485874733,0.910909758858048,0.0416478934556748
"ILR1",16.4,21,"AMP",0.952401009161979,0.910909758858048,0.0416478934556748
"ILR1",16.4,29,"AMP",0.933105566333921,0.910909758858048,0.0416478934556748
"ILR1",16.4,4,"AMP",0.923947153083455,0.910909758858048,0.0416478934556748
"ILR1",16.4,53,"AMP",0.973376586103618,0.910909758858048,0.0416478934556748
"ILR1",16.4,35,"AMP",0.904187642889652,0.910909758858048,0.0416478934556748
"ILR1",16.4,34,"AMP",0.898251475713859,0.910909758858048,0.0416478934556748
"ILR1",16.4,5,"AMP",0.920384826209449,0.910909758858048,0.0416478934556748
"ILR1",16.4,18,"AMP",0.859816709762471,0.910909758858048,0.0416478934556748
"ILR1",16.4,28,"AMP",0.999836277521232,0.910909758858048,0.0416478934556748
"ILR1",16.4,26,"AMP",0.925864515468625,0.910909758858048,0.0416478934556748
"ILR1",16.4,39,"AMP",0.884732238923404,0.910909758858048,0.0416478934556748
"ILR1",16.4,52,"AMP",0.884445199569754,0.910909758858048,0.0416478934556748
"ILR1",16.4,40,"AMP",0.93414560298169,0.910909758858048,0.0416478934556748
"ILR1",16.4,25,"AMP",0.88009710828144,0.910909758858048,0.0416478934556748
"ILR1",16.4,24,"AMP",0.895833370166902,0.910909758858048,0.0416478934556748
"ILR1",16.4,43,"AMP",0.958154885691535,0.910909758858048,0.0416478934556748
"ILR1",16.4,50,"AMP",0.935544063684047,0.910909758858048,0.0416478934556748
"ILR1",16.4,14,"AMP",0.929092817426499,0.910909758858048,0.0416478934556748
"ILR1",16.4,56,"AMP",0.893405543503254,0.910909758858048,0.0416478934556748
"ILR1",16.4,45,"AMP",0.897727243403653,0.910909758858048,0.0416478934556748
"ILR1",16.4,51,"AMP",1.00707716001942,0.910909758858048,0.0416478934556748
"ILR1",16.4,36,"AMP",0.906945817264612,0.910909758858048,0.0416478934556748
"ILR1",16.4,57,"AMP",0.902219281723857,0.910909758858048,0.0416478934556748
"ILR1",16.4,7,"AMP",0.920701653750624,0.910909758858048,0.0416478934556748
"ILR1",16.4,49,"AMP",0.916580196902979,0.910909758858048,0.0416478934556748
"ILR1",16.4,12,"AMP",0.947972473804004,0.910909758858048,0.0416478934556748
"ILR1",16.4,60,"AMP",0.936952486593392,0.910909758858048,0.0416478934556748
"ILR1",16.4,44,"AMP",0.873030604594701,0.910909758858048,0.0416478934556748
"ILR1",16.4,32,"AMP",0.908508313027717,0.910909758858048,0.0416478934556748
"ILR1",16.4,37,"AMP",0.902712438867962,0.910909758858048,0.0416478934556748
"ILR1",16.4,20,"AMP",0.85536549449571,0.910909758858048,0.0416478934556748
"ILR1",16.4,6,"AMP",0.876896751055181,0.910909758858048,0.0416478934556748
"ILR1",16.4,48,"AMP",0.940167904416243,0.910909758858048,0.0416478934556748
"ILR1",16.4,23,"AMP",0.8640634513713,0.910909758858048,0.0416478934556748
"ILR1",16.4,27,"AMP",0.898951545651836,0.910909758858048,0.0416478934556748
"ILR1",16.4,46,"AMP",0.932986966988904,0.910909758858048,0.0416478934556748
"ILR1",16.4,1,"AMP",0.940762338929531,0.910909758858048,0.0416478934556748
"ILR1",16.4,42,"AMP",0.896875721894978,0.910909758858048,0.0416478934556748
"ILR1",16.4,22,"AMP",0.859586860008423,0.910909758858048,0.0416478934556748
"ILR1",16.4,55,"AMP",0.854948295137111,0.910909758858048,0.0416478934556748
"ILR1",16.4,47,"AMP",1.01143499260889,0.910909758858048,0.0416478934556748
"ILR1",16.4,31,"AMP",0.914504849932219,0.910909758858048,0.0416478934556748
"ILR1",16.4,3,"AMP",0.894685733846901,0.910909758858048,0.0416478934556748
"ILR1",16.4,8,"AMP",0.846028703676192,0.910909758858048,0.0416478934556748
"ILR1",16.4,41,"AMP",0.920168538196007,0.910909758858048,0.0416478934556748
"ILR1",16.4,33,"AMP",0.775234677270837,0.910909758858048,0.0416478934556748
"ILR1",16.4,2,"AMP",0.946087848932431,0.910909758858048,0.0416478934556748
"ILR1",16.4,38,"AMP",0.949017517354264,0.910909758858048,0.0416478934556748
"ILR1",16.4,54,"AMP",0.861370895866735,0.910909758858048,0.0416478934556748
"ILR1",16.4,30,"AMP",0.953378956598363,0.910909758858048,0.0416478934556748
"ILR1",16.4,15,"AMP",0.930725875438961,0.910909758858048,0.0416478934556748
"ILR1",16.4,16,"AMP",0.888252482057067,0.910909758858048,0.0416478934556748
"ILR1",16.4,17,"AMP",0.947174284981405,0.910909758858048,0.0416478934556748
"ILR1",16.4,10,"AMP",0.900532028279587,0.910909758858048,0.0416478934556748
"ILR1",16.4,58,"AMP",0.926894305672781,0.910909758858048,0.0416478934556748
"ILR1",16.4,11,"AMP",0.894573979088744,0.910909758858048,0.0416478934556748
"ILR1",16.4,19,"AMP",0.842309383996449,0.910909758858048,0.0416478934556748
"ILR1",16.4,9,"AMP",0.951563456137753,0.910909758858048,0.0416478934556748
"ILR1",16.5,4,"AMP",0.925120099787714,0.910424228332518,0.0409496301739536
"ILR1",16.5,53,"AMP",0.969842198258595,0.910424228332518,0.0409496301739536
"ILR1",16.5,52,"AMP",0.888628486008072,0.910424228332518,0.0409496301739536
"ILR1",16.5,50,"AMP",0.936261659192732,0.910424228332518,0.0409496301739536
"ILR1",16.5,6,"AMP",0.874536625355041,0.910424228332518,0.0409496301739536
"ILR1",16.5,24,"AMP",0.896372846814546,0.910424228332518,0.0409496301739536
"ILR1",16.5,49,"AMP",0.912506397343623,0.910424228332518,0.0409496301739536
"ILR1",16.5,12,"AMP",0.950705395802704,0.910424228332518,0.0409496301739536
"ILR1",16.5,59,"AMP",0.889045163652672,0.910424228332518,0.0409496301739536
"ILR1",16.5,1,"AMP",0.935593771996791,0.910424228332518,0.0409496301739536
"ILR1",16.5,32,"AMP",0.904919151349183,0.910424228332518,0.0409496301739536
"ILR1",16.5,43,"AMP",0.956948339556564,0.910424228332518,0.0409496301739536
"ILR1",16.5,10,"AMP",0.896770264869272,0.910424228332518,0.0409496301739536
"ILR1",16.5,60,"AMP",0.940230636420298,0.910424228332518,0.0409496301739536
"ILR1",16.5,48,"AMP",0.937324819941605,0.910424228332518,0.0409496301739536
"ILR1",16.5,39,"AMP",0.886093718992107,0.910424228332518,0.0409496301739536
"ILR1",16.5,23,"AMP",0.86587623994695,0.910424228332518,0.0409496301739536
"ILR1",16.5,56,"AMP",0.896117888819312,0.910424228332518,0.0409496301739536
"ILR1",16.5,30,"AMP",0.951653589787163,0.910424228332518,0.0409496301739536
"ILR1",16.5,46,"AMP",0.930708276693071,0.910424228332518,0.0409496301739536
"ILR1",16.5,36,"AMP",0.908720894621637,0.910424228332518,0.0409496301739536
"ILR1",16.5,58,"AMP",0.930120371240457,0.910424228332518,0.0409496301739536
"ILR1",16.5,44,"AMP",0.870127628052904,0.910424228332518,0.0409496301739536
"ILR1",16.5,47,"AMP",1.00658400125198,0.910424228332518,0.0409496301739536
"ILR1",16.5,37,"AMP",0.896821571848316,0.910424228332518,0.0409496301739536
"ILR1",16.5,17,"AMP",0.944731848559145,0.910424228332518,0.0409496301739536
"ILR1",16.5,5,"AMP",0.917355605929418,0.910424228332518,0.0409496301739536
"ILR1",16.5,41,"AMP",0.920001796782971,0.910424228332518,0.0409496301739536
"ILR1",16.5,3,"AMP",0.895385504168828,0.910424228332518,0.0409496301739536
"ILR1",16.5,57,"AMP",0.908363208266011,0.910424228332518,0.0409496301739536
"ILR1",16.5,27,"AMP",0.901861937777372,0.910424228332518,0.0409496301739536
"ILR1",16.5,9,"AMP",0.948385131037293,0.910424228332518,0.0409496301739536
"ILR1",16.5,54,"AMP",0.86072189046073,0.910424228332518,0.0409496301739536
"ILR1",16.5,22,"AMP",0.855882477931807,0.910424228332518,0.0409496301739536
"ILR1",16.5,34,"AMP",0.897153884150294,0.910424228332518,0.0409496301739536
"ILR1",16.5,40,"AMP",0.935790411757509,0.910424228332518,0.0409496301739536
"ILR1",16.5,31,"AMP",0.914878224052544,0.910424228332518,0.0409496301739536
"ILR1",16.5,14,"AMP",0.931333410379044,0.910424228332518,0.0409496301739536
"ILR1",16.5,26,"AMP",0.928123097420856,0.910424228332518,0.0409496301739536
"ILR1",16.5,8,"AMP",0.849791970346526,0.910424228332518,0.0409496301739536
"ILR1",16.5,33,"AMP",0.775972260840426,0.910424228332518,0.0409496301739536
"ILR1",16.5,21,"AMP",0.950839350769018,0.910424228332518,0.0409496301739536
"ILR1",16.5,42,"AMP",0.897939597558417,0.910424228332518,0.0409496301739536
"ILR1",16.5,51,"AMP",1.0047328888268,0.910424228332518,0.0409496301739536
"ILR1",16.5,7,"AMP",0.916195771956023,0.910424228332518,0.0409496301739536
"ILR1",16.5,2,"AMP",0.943505568508402,0.910424228332518,0.0409496301739536
"ILR1",16.5,16,"AMP",0.882540378221758,0.910424228332518,0.0409496301739536
"ILR1",16.5,19,"AMP",0.84285961099149,0.910424228332518,0.0409496301739536
"ILR1",16.5,35,"AMP",0.906771881963682,0.910424228332518,0.0409496301739536
"ILR1",16.5,45,"AMP",0.895751946623741,0.910424228332518,0.0409496301739536
"ILR1",16.5,29,"AMP",0.933078424643856,0.910424228332518,0.0409496301739536
"ILR1",16.5,20,"AMP",0.851009008706976,0.910424228332518,0.0409496301739536
"ILR1",16.5,13,"AMP",0.881803536378764,0.910424228332518,0.0409496301739536
"ILR1",16.5,25,"AMP",0.88136780982712,0.910424228332518,0.0409496301739536
"ILR1",16.5,15,"AMP",0.931663228507619,0.910424228332518,0.0409496301739536
"ILR1",16.5,55,"AMP",0.856798882030706,0.910424228332518,0.0409496301739536
"ILR1",16.5,38,"AMP",0.949293937910302,0.910424228332518,0.0409496301739536
"ILR1",16.5,28,"AMP",0.996559214707346,0.910424228332518,0.0409496301739536
"ILR1",16.5,18,"AMP",0.86509083705979,0.910424228332518,0.0409496301739536
"ILR1",16.5,11,"AMP",0.894289127295181,0.910424228332518,0.0409496301739536
"ILR1",16.6,24,"AMP",0.896468617101398,0.909981881073088,0.0403857090695434
"ILR1",16.6,8,"AMP",0.853690495771408,0.909981881073088,0.0403857090695434
"ILR1",16.6,47,"AMP",1.0014818267134,0.909981881073088,0.0403857090695434
"ILR1",16.6,57,"AMP",0.914611488433288,0.909981881073088,0.0403857090695434
"ILR1",16.6,37,"AMP",0.890752545500722,0.909981881073088,0.0403857090695434
"ILR1",16.6,42,"AMP",0.899248678417869,0.909981881073088,0.0403857090695434
"ILR1",16.6,49,"AMP",0.909074055578018,0.909981881073088,0.0403857090695434
"ILR1",16.6,60,"AMP",0.943650867325209,0.909981881073088,0.0403857090695434
"ILR1",16.6,46,"AMP",0.928705147132064,0.909981881073088,0.0403857090695434
"ILR1",16.6,58,"AMP",0.933436831698871,0.909981881073088,0.0403857090695434
"ILR1",16.6,50,"AMP",0.93663293173904,0.909981881073088,0.0403857090695434
"ILR1",16.6,32,"AMP",0.901756277637304,0.909981881073088,0.0403857090695434
"ILR1",16.6,16,"AMP",0.876846343133904,0.909981881073088,0.0403857090695434
"ILR1",16.6,17,"AMP",0.942877411403355,0.909981881073088,0.0403857090695434
"ILR1",16.6,54,"AMP",0.859852052614781,0.909981881073088,0.0403857090695434
"ILR1",16.6,36,"AMP",0.91079297237972,0.909981881073088,0.0403857090695434
"ILR1",16.6,3,"AMP",0.896475530183154,0.909981881073088,0.0403857090695434
"ILR1",16.6,27,"AMP",0.904946353085924,0.909981881073088,0.0403857090695434
"ILR1",16.6,34,"AMP",0.89628069343454,0.909981881073088,0.0403857090695434
"ILR1",16.6,31,"AMP",0.91542842368827,0.909981881073088,0.0403857090695434
"ILR1",16.6,9,"AMP",0.944870904957908,0.909981881073088,0.0403857090695434
"ILR1",16.6,55,"AMP",0.858307223267766,0.909981881073088,0.0403857090695434
"ILR1",16.6,14,"AMP",0.933744306486117,0.909981881073088,0.0403857090695434
"ILR1",16.6,48,"AMP",0.933897195582006,0.909981881073088,0.0403857090695434
"ILR1",16.6,7,"AMP",0.9120850073805,0.909981881073088,0.0403857090695434
"ILR1",16.6,29,"AMP",0.933440934252252,0.909981881073088,0.0403857090695434
"ILR1",16.6,30,"AMP",0.950146808892783,0.909981881073088,0.0403857090695434
"ILR1",16.6,39,"AMP",0.887516794072631,0.909981881073088,0.0403857090695434
"ILR1",16.6,1,"AMP",0.930111689418327,0.909981881073088,0.0403857090695434
